lag,true_lag,is_within_ar_order,true_lag_within_ar_order,mean_abs_delta,mean_squared_delta,mse_to_conditional_mean_after_perturb,mse_increase_to_conditional_mean
1.0,1.0,1.0,1.0,0.7451382279396057,1.4507578611373901,1.8881866931915283,1.5108067095279694
2.0,2.0,1.0,1.0,0.6148264408111572,1.0230225324630737,1.4243011474609375,1.0469211637973785
3.0,3.0,1.0,1.0,0.6745044589042664,1.0808547735214233,1.4839552640914917,1.1065752804279327
4.0,4.0,0.0,0.0,0.38648805022239685,0.36493420600891113,0.7348146438598633,0.3574346601963043
5.0,5.0,0.0,0.0,0.1339987814426422,0.06815748661756516,0.46493732929229736,0.0875573456287384
6.0,6.0,0.0,0.0,0.13913144171237946,0.07098156213760376,0.44999873638153076,0.0726187527179718
7.0,7.0,0.0,0.0,0.11935564875602722,0.054427605122327805,0.44327667355537415,0.06589668989181519
8.0,8.0,0.0,0.0,0.11650796234607697,0.047132425010204315,0.4389804005622864,0.06160041689872742
9.0,9.0,0.0,0.0,0.10949737578630447,0.04199592024087906,0.42576324939727783,0.04838326573371887
10.0,10.0,0.0,0.0,0.10734140127897263,0.035394761711359024,0.420837938785553,0.04345795512199402
11.0,11.0,0.0,0.0,0.10188879817724228,0.034703586250543594,0.41834497451782227,0.040964990854263306
12.0,12.0,0.0,0.0,0.09608259797096252,0.02999117597937584,0.40377509593963623,0.02639511227607727
13.0,13.0,0.0,0.0,0.09166882932186127,0.02700743079185486,0.4048808515071869,0.02750086784362793
14.0,14.0,0.0,0.0,0.09803275763988495,0.032946012914180756,0.40975409746170044,0.03237411379814148
15.0,15.0,0.0,0.0,0.09429867565631866,0.028180014342069626,0.40839722752571106,0.0310172438621521
16.0,16.0,0.0,0.0,0.09397981315851212,0.029826968908309937,0.4150542616844177,0.037674278020858765
17.0,17.0,0.0,0.0,0.0908680260181427,0.02650970034301281,0.41051948070526123,0.03313949704170227
18.0,18.0,0.0,0.0,0.08843911439180374,0.02558429352939129,0.4089116156101227,0.03153163194656372
19.0,19.0,0.0,0.0,0.08851036429405212,0.026732539758086205,0.40568798780441284,0.028308004140853882
20.0,20.0,0.0,0.0,0.09472963958978653,0.026922054588794708,0.40243005752563477,0.025050073862075806
21.0,21.0,0.0,0.0,0.09570712596178055,0.030006177723407745,0.4130895435810089,0.03570955991744995
22.0,22.0,0.0,0.0,0.09878192096948624,0.030955102294683456,0.40979015827178955,0.03241017460823059
23.0,23.0,0.0,0.0,0.09226688742637634,0.029785100370645523,0.41778427362442017,0.040404289960861206
24.0,24.0,0.0,0.0,0.09297012537717819,0.02946673147380352,0.4152480661869049,0.03786808252334595
25.0,25.0,0.0,0.0,0.08885929733514786,0.023635193705558777,0.40223321318626404,0.024853229522705078
26.0,26.0,0.0,0.0,0.08860232681035995,0.02312590926885605,0.40538644790649414,0.02800646424293518
27.0,27.0,0.0,0.0,0.090720035135746,0.02565620467066765,0.40245187282562256,0.0250718891620636
28.0,28.0,0.0,0.0,0.08681786060333252,0.02323456108570099,0.4061868190765381,0.028806835412979126
29.0,29.0,0.0,0.0,0.08291808515787125,0.022297844290733337,0.40801316499710083,0.03063318133354187
30.0,30.0,0.0,0.0,0.07964286208152771,0.01956298016011715,0.3965569734573364,0.019176989793777466
31.0,31.0,0.0,0.0,0.07728039473295212,0.01621312089264393,0.3894762694835663,0.012096285820007324
32.0,32.0,0.0,0.0,0.06824398040771484,0.011842671781778336,0.38212427496910095,0.004744291305541992
