layer,lag,is_within_ar_order,context_normalized_attention,raw_attention
0.0,1.0,1.0,0.2682408392429352,0.2681293189525604
0.0,2.0,1.0,0.05893859267234802,0.058811016380786896
0.0,3.0,1.0,0.25401586294174194,0.2539932429790497
0.0,4.0,1.0,0.0033065539319068193,0.003305904334411025
0.0,5.0,1.0,3.1833780667511746e-05,3.174216908519156e-05
0.0,6.0,1.0,8.49881544127129e-05,8.474174683215097e-05
0.0,7.0,1.0,0.0010723952436819673,0.0010692572686821222
0.0,8.0,0.0,0.0031149203423410654,0.0031061279587447643
0.0,9.0,0.0,0.00040564985829405487,0.00040453855763189495
0.0,10.0,0.0,8.190670087060425e-06,8.171276931534521e-06
0.0,11.0,0.0,9.28502515762375e-07,9.196440373671066e-07
0.0,12.0,0.0,3.974925130023621e-05,3.919976734323427e-05
0.0,13.0,0.0,0.00041390256956219673,0.0004082266823388636
0.0,14.0,0.0,0.0013846219517290592,0.0013679186813533306
0.0,15.0,0.0,0.004288929980248213,0.004232967738062143
0.0,16.0,0.0,0.04893403872847557,0.0486951619386673
0.0,17.0,0.0,0.11661653220653534,0.11635787785053253
0.0,18.0,0.0,0.07660476863384247,0.07644248753786087
0.0,19.0,0.0,0.002386493841186166,0.0023666147608309984
0.0,20.0,0.0,0.01079039927572012,0.010761790908873081
0.0,21.0,0.0,0.03749379515647888,0.037410907447338104
0.0,22.0,0.0,0.00712592201307416,0.00710759311914444
0.0,23.0,0.0,0.0003736609360203147,0.00037255251663737
0.0,24.0,0.0,0.0001533209579065442,0.00015286800044123083
0.0,25.0,0.0,0.001194630516692996,0.00119128474034369
0.0,26.0,0.0,0.025032369419932365,0.024975992739200592
0.0,27.0,0.0,0.0626191794872284,0.06251507252454758
0.0,28.0,0.0,0.01131812296807766,0.011289921589195728
0.0,29.0,0.0,0.00028023874619975686,0.00027944709290750325
0.0,30.0,0.0,3.3747979614418e-05,3.364859730936587e-05
0.0,31.0,0.0,0.00011017652286682278,0.00010983892570948228
0.0,32.0,0.0,0.003584635443985462,0.0035742204636335373
1.0,1.0,1.0,0.05813172087073326,0.05545575171709061
1.0,2.0,1.0,0.047625910490751266,0.046087007969617844
1.0,3.0,1.0,0.043103501200675964,0.04178862273693085
1.0,4.0,1.0,0.06705404818058014,0.06342557072639465
1.0,5.0,1.0,0.17324377596378326,0.1624806672334671
1.0,6.0,1.0,0.060621704906225204,0.05793904513120651
1.0,7.0,1.0,0.04836906120181084,0.04709487035870552
1.0,8.0,0.0,0.042665258049964905,0.041644103825092316
1.0,9.0,0.0,0.038664110004901886,0.03779830038547516
1.0,10.0,0.0,0.03441117703914642,0.0336105078458786
1.0,11.0,0.0,0.04682943969964981,0.04485557973384857
1.0,12.0,0.0,0.036623578518629074,0.03524211049079895
1.0,13.0,0.0,0.03009328991174698,0.029131267219781876
1.0,14.0,0.0,0.02467968873679638,0.023902758955955505
1.0,15.0,0.0,0.02179301530122757,0.02111373469233513
1.0,16.0,0.0,0.0177333764731884,0.01726100780069828
1.0,17.0,0.0,0.022243928164243698,0.021407699212431908
1.0,18.0,0.0,0.02234065905213356,0.021316083148121834
1.0,19.0,0.0,0.018274161964654922,0.017568685114383698
1.0,20.0,0.0,0.015576235949993134,0.014954443089663982
1.0,21.0,0.0,0.01547232922166586,0.014934176579117775
1.0,22.0,0.0,0.012442229315638542,0.012073399499058723
1.0,23.0,0.0,0.013862061314284801,0.013399840332567692
1.0,24.0,0.0,0.01642439514398575,0.015747811645269394
1.0,25.0,0.0,0.013630876317620277,0.013190120458602905
1.0,26.0,0.0,0.012217756360769272,0.01180851086974144
1.0,27.0,0.0,0.01209196075797081,0.011679188348352909
1.0,28.0,0.0,0.010202023200690746,0.009939576499164104
1.0,29.0,0.0,0.006770320702344179,0.006576459389179945
1.0,30.0,0.0,0.007236497011035681,0.006958171259611845
1.0,31.0,0.0,0.005280601792037487,0.005096229258924723
1.0,32.0,0.0,0.004291321150958538,0.0041441298089921474
