layer,lag,is_within_ar_order,context_normalized_attention,raw_attention
0.0,1.0,1.0,0.2502446174621582,0.25020188093185425
0.0,2.0,1.0,0.25087881088256836,0.25087833404541016
0.0,3.0,1.0,0.24849285185337067,0.2484927624464035
0.0,4.0,1.0,0.00022113720478955656,0.00022111702128313482
0.0,5.0,1.0,5.950405466137454e-07,5.879464879399166e-07
0.0,6.0,1.0,7.796506338308973e-07,7.717724201938836e-07
0.0,7.0,0.0,2.6911659460893134e-06,2.667671424205764e-06
0.0,8.0,0.0,7.228509730339283e-06,7.152116722863866e-06
0.0,9.0,0.0,1.3577835488831624e-05,1.3426445548248012e-05
0.0,10.0,0.0,2.7023143047699705e-05,2.6643154342309572e-05
0.0,11.0,0.0,8.309211989399046e-05,8.192162204068154e-05
0.0,12.0,0.0,0.0003789527982007712,0.0003736400685738772
0.0,13.0,0.0,0.001980675384402275,0.0019561692606657743
0.0,14.0,0.0,0.009846317581832409,0.009783337824046612
0.0,15.0,0.0,0.039940886199474335,0.03989146649837494
0.0,16.0,0.0,0.05626457929611206,0.056239377707242966
0.0,17.0,0.0,0.059505440294742584,0.05948613956570625
0.0,18.0,0.0,0.04261235520243645,0.04259710758924484
0.0,19.0,0.0,0.023205701261758804,0.023186028003692627
0.0,20.0,0.0,0.010494749061763287,0.01047671027481556
0.0,21.0,0.0,0.004043005406856537,0.004028311464935541
0.0,22.0,0.0,0.0014666414353996515,0.0014584023738279939
0.0,23.0,0.0,0.0001004921505227685,9.925232006935403e-05
0.0,24.0,0.0,7.616989933012519e-06,7.508546786993975e-06
0.0,25.0,0.0,2.5251106308132876e-06,2.490873839633423e-06
0.0,26.0,0.0,2.783942136375117e-06,2.748908855210175e-06
0.0,27.0,0.0,3.3290004921582295e-06,3.2913917493715417e-06
0.0,28.0,0.0,4.188396360405022e-06,4.136048119107727e-06
0.0,29.0,0.0,5.677503395418171e-06,5.601333668892039e-06
0.0,30.0,0.0,1.1045907740481198e-05,1.0892876161960885e-05
0.0,31.0,0.0,2.9980506951687858e-05,2.9592905775643885e-05
0.0,32.0,0.0,0.00012066358613083139,0.00011907267617061734
1.0,1.0,1.0,0.08114111423492432,0.0774536058306694
1.0,2.0,1.0,0.05977841839194298,0.057407815009355545
1.0,3.0,1.0,0.059536051005125046,0.057723212987184525
1.0,4.0,1.0,0.04943108931183815,0.04796889051795006
1.0,5.0,1.0,0.052520252764225006,0.05119485408067703
1.0,6.0,1.0,0.04682394117116928,0.04558341205120087
1.0,7.0,0.0,0.05526364967226982,0.05396639555692673
1.0,8.0,0.0,0.05345034971833229,0.0520440898835659
1.0,9.0,0.0,0.0596526600420475,0.058405302464962006
1.0,10.0,0.0,0.048781707882881165,0.04783742129802704
1.0,11.0,0.0,0.046208590269088745,0.045429009944200516
1.0,12.0,0.0,0.037945456802845,0.03729641065001488
1.0,13.0,0.0,0.03498689830303192,0.03436057269573212
1.0,14.0,0.0,0.031193098053336143,0.030542666092514992
1.0,15.0,0.0,0.030504906550049782,0.029902620241045952
1.0,16.0,0.0,0.02550063282251358,0.02500651404261589
1.0,17.0,0.0,0.021726584061980247,0.02132984809577465
1.0,18.0,0.0,0.01846485771238804,0.0181354321539402
1.0,19.0,0.0,0.017028672620654106,0.016710562631487846
1.0,20.0,0.0,0.016098758205771446,0.015770504251122475
1.0,21.0,0.0,0.016193054616451263,0.01586490496993065
1.0,22.0,0.0,0.01630646549165249,0.01597040891647339
1.0,23.0,0.0,0.015616392716765404,0.015315497294068336
1.0,24.0,0.0,0.014339227229356766,0.014072432182729244
1.0,25.0,0.0,0.013596228323876858,0.01334624458104372
1.0,26.0,0.0,0.012879650108516216,0.012622811831533909
1.0,27.0,0.0,0.013549362309277058,0.013274353928864002
1.0,28.0,0.0,0.01299374457448721,0.012722562067210674
1.0,29.0,0.0,0.012300110422074795,0.012068958021700382
1.0,30.0,0.0,0.010241158306598663,0.010054212994873524
1.0,31.0,0.0,0.008562169969081879,0.008404295891523361
1.0,32.0,0.0,0.007384732365608215,0.007228423375636339
