lag,true_lag,is_within_ar_order,true_lag_within_ar_order,mean_abs_delta,mean_squared_delta,mse_to_conditional_mean_after_perturb,mse_increase_to_conditional_mean
1.0,1.0,1.0,1.0,0.8359853625297546,2.112311840057373,4.372132778167725,-1.4747519493103027
2.0,2.0,1.0,1.0,0.5430673956871033,0.9449885487556458,5.463985443115234,-0.38289928436279297
3.0,3.0,1.0,1.0,0.3283705711364746,0.33873850107192993,5.918139457702637,0.07125473022460938
4.0,4.0,0.0,0.0,0.13136065006256104,0.06596310436725616,5.565763473510742,-0.28112125396728516
5.0,5.0,0.0,0.0,0.13584817945957184,0.0694931149482727,5.413672924041748,-0.4332118034362793
6.0,6.0,0.0,0.0,0.1252550631761551,0.058633822947740555,5.5501837730407715,-0.29670095443725586
7.0,7.0,0.0,0.0,0.12864364683628082,0.06260574609041214,5.48128604888916,-0.3655986785888672
8.0,8.0,0.0,0.0,0.11507003754377365,0.05512046068906784,5.553546905517578,-0.2933378219604492
9.0,9.0,0.0,0.0,0.11352849751710892,0.05821827054023743,5.516024589538574,-0.3308601379394531
10.0,10.0,0.0,0.0,0.10441690683364868,0.04318675398826599,5.588040351867676,-0.25884437561035156
11.0,11.0,0.0,0.0,0.10084331035614014,0.03764508664608002,5.6084184646606445,-0.2384662628173828
12.0,12.0,0.0,0.0,0.0967472493648529,0.033859819173812866,5.675598621368408,-0.17128610610961914
13.0,13.0,0.0,0.0,0.09785180538892746,0.03689378499984741,5.625683784484863,-0.22120094299316406
14.0,14.0,0.0,0.0,0.08775105327367783,0.0273708775639534,5.662920951843262,-0.18396377563476562
15.0,15.0,0.0,0.0,0.08719739317893982,0.0269466582685709,5.668811798095703,-0.17807292938232422
16.0,16.0,0.0,0.0,0.08326518535614014,0.02736704610288143,5.6617937088012695,-0.1850910186767578
17.0,17.0,0.0,0.0,0.08968563377857208,0.032926175743341446,5.634169578552246,-0.21271514892578125
18.0,18.0,0.0,0.0,0.08373797684907913,0.024642689153552055,5.707132816314697,-0.13975191116333008
19.0,19.0,0.0,0.0,0.08627962321043015,0.02706119604408741,5.667466640472412,-0.17941808700561523
20.0,20.0,0.0,0.0,0.08650902658700943,0.028402317315340042,5.6930694580078125,-0.15381526947021484
21.0,21.0,0.0,0.0,0.0915290042757988,0.03338298946619034,5.6303300857543945,-0.2165546417236328
22.0,22.0,0.0,0.0,0.0859714075922966,0.030641961842775345,5.657074928283691,-0.18980979919433594
23.0,23.0,0.0,0.0,0.08852296322584152,0.037748534232378006,5.623075485229492,-0.22380924224853516
24.0,24.0,0.0,0.0,0.08269740641117096,0.024815093725919724,5.68143367767334,-0.1654510498046875
25.0,25.0,0.0,0.0,0.08156435191631317,0.02426137588918209,5.66288948059082,-0.18399524688720703
26.0,26.0,0.0,0.0,0.07584694027900696,0.020147593691945076,5.702717304229736,-0.14416742324829102
27.0,27.0,0.0,0.0,0.07992390543222427,0.02342439442873001,5.672507286071777,-0.17437744140625
28.0,28.0,0.0,0.0,0.07498478889465332,0.023436466231942177,5.684027194976807,-0.1628575325012207
29.0,29.0,0.0,0.0,0.07046019285917282,0.01653006300330162,5.704895496368408,-0.14198923110961914
30.0,30.0,0.0,0.0,0.06539338082075119,0.015957077965140343,5.744696140289307,-0.1021885871887207
31.0,31.0,0.0,0.0,0.056600913405418396,0.009767761453986168,5.7869720458984375,-0.059912681579589844
32.0,32.0,0.0,0.0,0.05547536537051201,0.010525344870984554,5.820613384246826,-0.026271343231201172
