layer,lag,is_within_ar_order,context_normalized_attention,raw_attention
0.0,1.0,1.0,0.2316998392343521,0.21384365856647491
0.0,2.0,1.0,0.3956034481525421,0.38577404618263245
0.0,3.0,1.0,0.0985943153500557,0.09244342148303986
0.0,4.0,0.0,0.2711438536643982,0.2691075801849365
0.0,5.0,0.0,0.0007281673024408519,0.0006461073644459248
0.0,6.0,0.0,8.271474507637322e-05,7.682209979975596e-05
0.0,7.0,0.0,4.475780951906927e-05,4.176727088633925e-05
0.0,8.0,0.0,4.373197498352965e-06,3.892494078172604e-06
0.0,9.0,0.0,4.623330823960714e-06,3.3155160963360686e-06
0.0,10.0,0.0,3.836232281173579e-06,2.7762257559516e-06
0.0,11.0,0.0,2.1239363832137315e-06,1.5743976291560102e-06
0.0,12.0,0.0,1.3365219047045684e-06,1.0063974968943512e-06
0.0,13.0,0.0,1.8514683688408695e-06,1.4009051483299118e-06
0.0,14.0,0.0,1.114868609874975e-05,8.260309186880477e-06
0.0,15.0,0.0,0.00016949391283560544,0.00012369755131658167
0.0,16.0,0.0,0.0007396139553748071,0.0005317154573276639
0.0,17.0,0.0,0.0004383211780805141,0.00036130924127064645
0.0,18.0,0.0,2.1654954252880998e-05,1.6140220395755023e-05
0.0,19.0,0.0,0.0001276823168154806,0.0001191353439935483
0.0,20.0,0.0,0.0005052268388681114,0.00047245455789379776
0.0,21.0,0.0,6.735436909366399e-05,6.243189272936434e-05
0.0,22.0,0.0,3.531035872583743e-06,2.918752215919085e-06
0.0,23.0,0.0,2.0640156606077653e-07,1.8246215915951325e-07
0.0,24.0,0.0,1.0691799445794459e-07,9.997705063824469e-08
0.0,25.0,0.0,2.3270251858775737e-07,2.1776580183541228e-07
0.0,26.0,0.0,9.863288852329788e-08,9.234498321575302e-08
0.0,27.0,0.0,1.9921195804073477e-09,1.8647761113044226e-09
0.0,28.0,0.0,1.0976080287716794e-11,9.618865599858584e-12
0.0,29.0,0.0,1.745775724502907e-12,1.4955527051149775e-12
0.0,30.0,0.0,7.201256735020478e-13,6.87278684484427e-13
0.0,31.0,0.0,1.6505535003000227e-12,1.537745300018989e-12
0.0,32.0,0.0,2.4516326468937422e-11,2.294999433549716e-11
1.0,1.0,1.0,0.31227797269821167,0.30267053842544556
1.0,2.0,1.0,0.044380199164152145,0.04233669489622116
1.0,3.0,1.0,0.03283129632472992,0.03173963725566864
1.0,4.0,0.0,0.034497376531362534,0.03348010033369064
1.0,5.0,0.0,0.02712937630712986,0.026303336024284363
1.0,6.0,0.0,0.027680249884724617,0.026714837178587914
1.0,7.0,0.0,0.02907724678516388,0.028181029483675957
1.0,8.0,0.0,0.025937234982848167,0.025214629247784615
1.0,9.0,0.0,0.023935791105031967,0.023307066410779953
1.0,10.0,0.0,0.021554913371801376,0.021020999178290367
1.0,11.0,0.0,0.020657259970903397,0.020160427317023277
1.0,12.0,0.0,0.019114620983600616,0.018621234223246574
1.0,13.0,0.0,0.021452732384204865,0.020869893953204155
1.0,14.0,0.0,0.02109980583190918,0.020497284829616547
1.0,15.0,0.0,0.021065879613161087,0.020505953580141068
1.0,16.0,0.0,0.01987234503030777,0.019360722973942757
1.0,17.0,0.0,0.019639771431684494,0.019135409966111183
1.0,18.0,0.0,0.01968129724264145,0.01914604753255844
1.0,19.0,0.0,0.022627977654337883,0.021901370957493782
1.0,20.0,0.0,0.023590950295329094,0.022813763469457626
1.0,21.0,0.0,0.023276077583432198,0.02259635739028454
1.0,22.0,0.0,0.02129230834543705,0.02072250097990036
1.0,23.0,0.0,0.01991814747452736,0.01940244436264038
1.0,24.0,0.0,0.018631462007761,0.018144050613045692
1.0,25.0,0.0,0.018802883103489876,0.018274106085300446
1.0,26.0,0.0,0.018886631354689598,0.018347973003983498
1.0,27.0,0.0,0.018647804856300354,0.01813459023833275
1.0,28.0,0.0,0.017114445567131042,0.016647370532155037
1.0,29.0,0.0,0.016475215554237366,0.016031842678785324
1.0,30.0,0.0,0.01511707715690136,0.014699999243021011
1.0,31.0,0.0,0.01140813808888197,0.01108449324965477
1.0,32.0,0.0,0.012325506657361984,0.011912385001778603
