layer,lag,is_within_ar_order,context_normalized_attention,raw_attention
0.0,1.0,1.0,0.4457142651081085,0.37353020906448364
0.0,2.0,1.0,0.3028276562690735,0.2823505103588104
0.0,3.0,1.0,0.0012235299218446016,0.0003048238577321172
0.0,4.0,1.0,4.430667104315944e-06,4.804641093869577e-07
0.0,5.0,1.0,1.5409943898703204e-07,1.881888245236496e-08
0.0,6.0,0.0,1.686149886381827e-07,2.184924774439878e-08
0.0,7.0,0.0,2.91334600888149e-07,1.2318599829086452e-07
0.0,8.0,0.0,2.1818885898028384e-07,1.9580160426357907e-07
0.0,9.0,0.0,5.911639511246847e-10,2.2208344885310538e-10
0.0,10.0,0.0,2.2679910727241293e-10,1.945435479377977e-10
0.0,11.0,0.0,5.389862445248639e-10,4.1026507191510575e-10
0.0,12.0,0.0,6.699906851537207e-09,3.0067843770353875e-09
0.0,13.0,0.0,3.747594803371612e-07,6.088927761993546e-08
0.0,14.0,0.0,2.700377990549896e-06,3.9549422581330873e-07
0.0,15.0,0.0,1.7504482912045205e-06,4.881579798166058e-07
0.0,16.0,0.0,1.5281721061910503e-06,1.308863261328952e-06
0.0,17.0,0.0,5.432777925307164e-06,5.225611857895274e-06
0.0,18.0,0.0,2.6586285457597114e-05,2.532691905798856e-05
0.0,19.0,0.0,0.0001320591982221231,0.00010906545503530651
0.0,20.0,0.0,0.0005245733773335814,0.0003811651258729398
0.0,21.0,0.0,0.0011814238969236612,0.0011557926191017032
0.0,22.0,0.0,0.0039923954755067825,0.003992307931184769
0.0,23.0,0.0,0.010675499215722084,0.010675499215722084
0.0,24.0,0.0,0.019718704745173454,0.019718702882528305
0.0,25.0,0.0,0.03161059692502022,0.03161059692502022
0.0,26.0,0.0,0.03940136730670929,0.03940136730670929
0.0,27.0,0.0,0.038623224943876266,0.038623224943876266
0.0,28.0,0.0,0.03317302465438843,0.03317302465438843
0.0,29.0,0.0,0.028632432222366333,0.028632434085011482
0.0,30.0,0.0,0.019278479740023613,0.019278479740023613
0.0,31.0,0.0,0.014215407893061638,0.014215407893061638
0.0,32.0,0.0,0.009031700901687145,0.009031667374074459
1.0,1.0,1.0,0.07631593942642212,0.07432828843593597
1.0,2.0,1.0,0.2553000748157501,0.25147703289985657
1.0,3.0,1.0,0.1566353291273117,0.15410509705543518
1.0,4.0,1.0,0.10443955659866333,0.10258960723876953
1.0,5.0,1.0,0.06979145109653473,0.06863053888082504
1.0,6.0,0.0,0.044452887028455734,0.043624959886074066
1.0,7.0,0.0,0.03754285350441933,0.03679114207625389
1.0,8.0,0.0,0.035403139889240265,0.03459734469652176
1.0,9.0,0.0,0.033506572246551514,0.03276177868247032
1.0,10.0,0.0,0.023033728823065758,0.022485831752419472
1.0,11.0,0.0,0.015397247858345509,0.015109007246792316
1.0,12.0,0.0,0.00926355179399252,0.00905277393758297
1.0,13.0,0.0,0.008003919385373592,0.007823856547474861
1.0,14.0,0.0,0.007127422373741865,0.006903643254190683
1.0,15.0,0.0,0.007723808288574219,0.00749434158205986
1.0,16.0,0.0,0.007321962621062994,0.0071121216751635075
1.0,17.0,0.0,0.007377391681075096,0.007211960852146149
1.0,18.0,0.0,0.005872633773833513,0.0057561579160392284
1.0,19.0,0.0,0.005699289962649345,0.00556347006931901
1.0,20.0,0.0,0.006004301831126213,0.005775478668510914
1.0,21.0,0.0,0.00862855464220047,0.00831738580018282
1.0,22.0,0.0,0.01056310161948204,0.010232033208012581
1.0,23.0,0.0,0.010319067165255547,0.010065772570669651
1.0,24.0,0.0,0.009055922739207745,0.008861011825501919
1.0,25.0,0.0,0.008098687045276165,0.00792638584971428
1.0,26.0,0.0,0.006559183821082115,0.0063874609768390656
1.0,27.0,0.0,0.0069694118574261665,0.00679925037547946
1.0,28.0,0.0,0.006847111042588949,0.00666563818231225
1.0,29.0,0.0,0.006465585436671972,0.006331325974315405
1.0,30.0,0.0,0.004948004148900509,0.004858120810240507
1.0,31.0,0.0,0.0029714584816247225,0.002917718142271042
1.0,32.0,0.0,0.0023608363699167967,0.0023177904076874256
