lag,true_lag,is_within_ar_order,true_lag_within_ar_order,mean_abs_delta,mean_squared_delta,mse_to_conditional_mean_after_perturb,mse_increase_to_conditional_mean
1.0,1.0,1.0,1.0,0.7807052135467529,1.7413402795791626,1.9253512620925903,1.7732151299715042
2.0,2.0,1.0,1.0,0.7057385444641113,1.1411513090133667,1.2967944145202637,1.1446582823991776
3.0,3.0,0.0,0.0,0.1343623399734497,0.06581681221723557,0.22641396522521973,0.0742778331041336
4.0,4.0,0.0,0.0,0.13132324814796448,0.05597197264432907,0.21360403299331665,0.06146790087223053
5.0,5.0,0.0,0.0,0.10942201316356659,0.03658518195152283,0.1966407746076584,0.044504642486572266
6.0,6.0,0.0,0.0,0.1139204204082489,0.04164987429976463,0.1992081254720688,0.047071993350982666
7.0,7.0,0.0,0.0,0.10754458606243134,0.04098603501915932,0.19486691057682037,0.04273077845573425
8.0,8.0,0.0,0.0,0.1091475859284401,0.037675924599170685,0.19217872619628906,0.04004259407520294
9.0,9.0,0.0,0.0,0.10622347891330719,0.034485310316085815,0.1900843232870102,0.03794819116592407
10.0,10.0,0.0,0.0,0.11241497844457626,0.039330437779426575,0.19436176121234894,0.04222562909126282
11.0,11.0,0.0,0.0,0.10564238578081131,0.03475682809948921,0.18962790071964264,0.03749176859855652
12.0,12.0,0.0,0.0,0.11079493165016174,0.03697093203663826,0.1919793039560318,0.03984317183494568
13.0,13.0,0.0,0.0,0.10391874611377716,0.03184723109006882,0.18744653463363647,0.035310402512550354
14.0,14.0,0.0,0.0,0.10104147344827652,0.029231803491711617,0.18739400804042816,0.03525787591934204
15.0,15.0,0.0,0.0,0.10187128931283951,0.033293817192316055,0.1917966604232788,0.03966052830219269
16.0,16.0,0.0,0.0,0.10088858008384705,0.029315922409296036,0.18484105169773102,0.0327049195766449
17.0,17.0,0.0,0.0,0.0968252420425415,0.030064070597290993,0.1939896047115326,0.04185347259044647
18.0,18.0,0.0,0.0,0.1036556214094162,0.03258512169122696,0.19246138632297516,0.04032525420188904
19.0,19.0,0.0,0.0,0.09811276197433472,0.0307015273720026,0.19347287714481354,0.04133674502372742
20.0,20.0,0.0,0.0,0.10553739964962006,0.0359528586268425,0.19626498222351074,0.04412885010242462
21.0,21.0,0.0,0.0,0.10350196808576584,0.03386488929390907,0.18896152079105377,0.03682538866996765
22.0,22.0,0.0,0.0,0.10166261345148087,0.03327155485749245,0.1923859864473343,0.04024985432624817
23.0,23.0,0.0,0.0,0.10426895320415497,0.036308374255895615,0.19391171634197235,0.04177558422088623
24.0,24.0,0.0,0.0,0.10668658465147018,0.035075072199106216,0.19157148897647858,0.039435356855392456
25.0,25.0,0.0,0.0,0.11116576194763184,0.04308050125837326,0.20604275166988373,0.05390661954879761
26.0,26.0,0.0,0.0,0.10716497898101807,0.03862403705716133,0.2046048641204834,0.05246873199939728
27.0,27.0,0.0,0.0,0.10774171352386475,0.03664906695485115,0.19413445889949799,0.041998326778411865
28.0,28.0,0.0,0.0,0.10450715571641922,0.032963044941425323,0.18923698365688324,0.03710085153579712
29.0,29.0,0.0,0.0,0.1001727432012558,0.03181791678071022,0.1879270076751709,0.03579087555408478
30.0,30.0,0.0,0.0,0.09456615895032883,0.02661389671266079,0.1871137171983719,0.03497758507728577
31.0,31.0,0.0,0.0,0.08978358656167984,0.025430582463741302,0.18039967119693756,0.02826353907585144
32.0,32.0,0.0,0.0,0.07781782001256943,0.018432457000017166,0.1673261672258377,0.015190035104751587
