layer,lag,is_within_ar_order,context_normalized_attention,raw_attention
0.0,1.0,1.0,0.4795585572719574,0.45527806878089905
0.0,2.0,1.0,0.48422348499298096,0.463356614112854
0.0,3.0,0.0,0.03137775883078575,0.01574813947081566
0.0,4.0,0.0,0.003700242843478918,7.147278665797785e-05
0.0,5.0,0.0,0.00028534975717775524,4.3749849965024623e-07
0.0,6.0,0.0,5.6860542827052996e-05,8.160142073165844e-08
0.0,7.0,0.0,5.725070514017716e-05,3.845812534564175e-05
0.0,8.0,0.0,0.00011160898429807276,0.00010084002133226022
0.0,9.0,0.0,4.214115051581757e-06,4.878959316556575e-07
0.0,10.0,0.0,1.5856910522416001e-06,3.6781542256392186e-09
0.0,11.0,0.0,1.0232789691144717e-06,4.8466883839637376e-09
0.0,12.0,0.0,7.717934522588621e-07,2.1389167770280437e-08
0.0,13.0,0.0,3.6379176435730187e-06,1.4815126014866564e-08
0.0,14.0,0.0,1.5202655049506575e-05,1.4684398763620266e-07
0.0,15.0,0.0,3.031723463209346e-05,5.4877713040468734e-08
0.0,16.0,0.0,3.597848990466446e-05,1.2799624471426796e-08
0.0,17.0,0.0,4.7982412070268765e-05,2.055520020860513e-08
0.0,18.0,0.0,6.826854223618284e-05,6.973417043809604e-08
0.0,19.0,0.0,0.0001993143669096753,9.807447440834949e-07
0.0,20.0,0.0,0.00017014473269227892,7.563614417449571e-06
0.0,21.0,0.0,4.925886605633423e-05,4.146910669078352e-06
0.0,22.0,0.0,1.1374839914424228e-06,1.9300905318431205e-09
0.0,23.0,0.0,2.797111431362964e-09,1.1850924972259258e-12
0.0,24.0,0.0,3.6492246724417754e-11,1.0420491543489206e-14
0.0,25.0,0.0,2.617430360993267e-12,8.388062380099148e-13
0.0,26.0,0.0,1.0256223648141827e-10,1.0205630784909658e-10
0.0,27.0,0.0,2.2610240346665478e-09,2.2608679373092855e-09
0.0,28.0,0.0,1.1674861598309771e-11,1.1589821116708698e-11
0.0,29.0,0.0,1.6352789619384495e-13,1.0528444833825582e-15
0.0,30.0,0.0,1.4009389622763463e-13,4.789704924861157e-15
0.0,31.0,0.0,1.9988184284808197e-12,4.746732656457989e-14
0.0,32.0,0.0,6.219543768892777e-10,3.819132781291562e-13
1.0,1.0,1.0,0.04855574294924736,0.046417172998189926
1.0,2.0,1.0,0.05849388614296913,0.05568437650799751
1.0,3.0,0.0,0.03809647262096405,0.036488987505435944
1.0,4.0,0.0,0.03600570186972618,0.03468114137649536
1.0,5.0,0.0,0.032473497092723846,0.03144341707229614
1.0,6.0,0.0,0.033679381012916565,0.032582081854343414
1.0,7.0,0.0,0.034184448421001434,0.03300373628735542
1.0,8.0,0.0,0.03694057837128639,0.03556223213672638
1.0,9.0,0.0,0.032947294414043427,0.031884968280792236
1.0,10.0,0.0,0.03289375081658363,0.031951092183589935
1.0,11.0,0.0,0.030369309708476067,0.029584111645817757
1.0,12.0,0.0,0.029057053849101067,0.028271546587347984
1.0,13.0,0.0,0.028912397101521492,0.02814936451613903
1.0,14.0,0.0,0.029851190745830536,0.02897719293832779
1.0,15.0,0.0,0.02971555106341839,0.028854303061962128
1.0,16.0,0.0,0.029800789430737495,0.029028501361608505
1.0,17.0,0.0,0.027893509715795517,0.027203677222132683
1.0,18.0,0.0,0.028361748903989792,0.027656158432364464
1.0,19.0,0.0,0.029142778366804123,0.028403043746948242
1.0,20.0,0.0,0.030842479318380356,0.02991437166929245
1.0,21.0,0.0,0.03270046412944794,0.031654227524995804
1.0,22.0,0.0,0.030594460666179657,0.029713546857237816
1.0,23.0,0.0,0.03035278059542179,0.029568219557404518
1.0,24.0,0.0,0.029827088117599487,0.02908196672797203
1.0,25.0,0.0,0.028818055987358093,0.028038909658789635
1.0,26.0,0.0,0.028846126049757004,0.028053898364305496
1.0,27.0,0.0,0.028916027396917343,0.027993185445666313
1.0,28.0,0.0,0.027799781411886215,0.02700068987905979
1.0,29.0,0.0,0.026677094399929047,0.025967828929424286
1.0,30.0,0.0,0.024782510474324226,0.024138782173395157
1.0,31.0,0.0,0.015519000589847565,0.015101888217031956
1.0,32.0,0.0,0.016949042677879333,0.016426265239715576
