layer,lag,is_within_ar_order,context_normalized_attention,raw_attention
0.0,1.0,1.0,0.4638831317424774,0.36165696382522583
0.0,2.0,0.0,0.035921551287174225,0.0004198769456706941
0.0,3.0,0.0,0.0002506992022972554,2.180413866881281e-05
0.0,4.0,0.0,1.3391145330388099e-05,1.1734062354662456e-05
0.0,5.0,0.0,8.378582606383134e-06,8.254126441897824e-06
0.0,6.0,0.0,1.0016846317739692e-05,8.08798722573556e-06
0.0,7.0,0.0,9.607601896277629e-06,9.601170859241392e-06
0.0,8.0,0.0,1.0913271580648143e-05,1.0913253390754107e-05
0.0,9.0,0.0,1.0535479304962792e-05,1.0535464753047563e-05
0.0,10.0,0.0,1.0474149348738138e-05,1.0474133887328207e-05
0.0,11.0,0.0,1.117808551498456e-05,1.1178068234585226e-05
0.0,12.0,0.0,1.4416637895919848e-05,1.44166133395629e-05
0.0,13.0,0.0,2.5861059839371592e-05,2.5861008907668293e-05
0.0,14.0,0.0,9.688605496194214e-05,9.688588761491701e-05
0.0,15.0,0.0,0.000646497355774045,0.0006464965408667922
0.0,16.0,0.0,0.0029974495992064476,0.002997442614287138
0.0,17.0,0.0,0.009982813149690628,0.009982042945921421
0.0,18.0,0.0,0.029968494549393654,0.02996048331260681
0.0,19.0,0.0,0.07638765126466751,0.07636341452598572
0.0,20.0,0.0,0.10130958259105682,0.10127924382686615
0.0,21.0,0.0,0.08721977472305298,0.0872015506029129
0.0,22.0,0.0,0.0714152455329895,0.07140354067087173
0.0,23.0,0.0,0.0576268769800663,0.057611070573329926
0.0,24.0,0.0,0.042196836322546005,0.042176082730293274
0.0,25.0,0.0,0.016505306586623192,0.016485393047332764
0.0,26.0,0.0,0.002691281959414482,0.0026880488730967045
0.0,27.0,0.0,0.0005836605560034513,0.0005835845367982984
0.0,28.0,0.0,0.00014184278552420437,0.0001418401370756328
0.0,29.0,0.0,3.543254570104182e-05,3.5431847209110856e-05
0.0,30.0,0.0,8.77151069289539e-06,8.770055501372553e-06
0.0,31.0,0.0,2.8818772079830524e-06,2.874921392503893e-06
0.0,32.0,0.0,2.6291193080396624e-06,2.6051284294226207e-06
1.0,1.0,1.0,0.24714422225952148,0.23202496767044067
1.0,2.0,0.0,0.13057123124599457,0.12374268472194672
1.0,3.0,0.0,0.01943153701722622,0.018420524895191193
1.0,4.0,0.0,0.0220193974673748,0.021214516833424568
1.0,5.0,0.0,0.023714357987046242,0.02263493835926056
1.0,6.0,0.0,0.021412674337625504,0.01994320936501026
1.0,7.0,0.0,0.02409229800105095,0.022404229268431664
1.0,8.0,0.0,0.027254652231931686,0.025729725137352943
1.0,9.0,0.0,0.021615920588374138,0.021017543971538544
1.0,10.0,0.0,0.023440884426236153,0.02290530689060688
1.0,11.0,0.0,0.02626102976500988,0.025694580748677254
1.0,12.0,0.0,0.02100159041583538,0.020580755546689034
1.0,13.0,0.0,0.01856575347483158,0.0181667972356081
1.0,14.0,0.0,0.01837816648185253,0.01793249510228634
1.0,15.0,0.0,0.018080875277519226,0.017725447192788124
1.0,16.0,0.0,0.019947968423366547,0.0196133553981781
1.0,17.0,0.0,0.020170148462057114,0.019758129492402077
1.0,18.0,0.0,0.018390467390418053,0.017924465239048004
1.0,19.0,0.0,0.01757286675274372,0.017166053876280785
1.0,20.0,0.0,0.017280928790569305,0.016878854483366013
1.0,21.0,0.0,0.01806757226586342,0.017595039680600166
1.0,22.0,0.0,0.019170502200722694,0.018780583515763283
1.0,23.0,0.0,0.023238280788064003,0.022696468979120255
1.0,24.0,0.0,0.023156678304076195,0.02217342145740986
1.0,25.0,0.0,0.020348314195871353,0.01956166699528694
1.0,26.0,0.0,0.01994374766945839,0.019165324047207832
1.0,27.0,0.0,0.021784760057926178,0.020844819024205208
1.0,28.0,0.0,0.02034403197467327,0.019785061478614807
1.0,29.0,0.0,0.022270653396844864,0.0216983575373888
1.0,30.0,0.0,0.021527519449591637,0.020789502188563347
1.0,31.0,0.0,0.0178164504468441,0.01736096292734146
1.0,32.0,0.0,0.015984509140253067,0.014901590533554554
