lag,true_lag,is_within_ar_order,true_lag_within_ar_order,mean_abs_delta,mean_squared_delta,mse_to_conditional_mean_after_perturb,mse_increase_to_conditional_mean
1.0,2.0,1.0,1.0,0.696972668170929,1.4032816886901855,2.771066904067993,-0.6611423492431641
2.0,3.0,1.0,0.0,0.7011114358901978,1.099368929862976,2.6763858795166016,-0.7558233737945557
3.0,4.0,0.0,0.0,0.15013165771961212,0.08503454923629761,3.422999620437622,-0.009209632873535156
4.0,5.0,0.0,0.0,0.11116841435432434,0.042310312390327454,3.2574360370635986,-0.1747732162475586
5.0,6.0,0.0,0.0,0.0888834074139595,0.029505161568522453,3.329833745956421,-0.10237550735473633
6.0,7.0,0.0,0.0,0.08680596947669983,0.024577690288424492,3.326352119445801,-0.10585713386535645
7.0,8.0,0.0,0.0,0.08081765472888947,0.02193213254213333,3.360048770904541,-0.07216048240661621
8.0,9.0,0.0,0.0,0.08753269910812378,0.02595151960849762,3.3377466201782227,-0.09446263313293457
9.0,10.0,0.0,0.0,0.09373942762613297,0.030721407383680344,3.34661865234375,-0.08559060096740723
10.0,11.0,0.0,0.0,0.09773585945367813,0.03408321738243103,3.3082239627838135,-0.12398529052734375
11.0,12.0,0.0,0.0,0.09156379848718643,0.030676577240228653,3.3439714908599854,-0.08823776245117188
12.0,13.0,0.0,0.0,0.08846517652273178,0.02708711288869381,3.3255250453948975,-0.10668420791625977
13.0,14.0,0.0,0.0,0.08304997533559799,0.02254106104373932,3.3611268997192383,-0.07108235359191895
14.0,15.0,0.0,0.0,0.08335072547197342,0.021879253908991814,3.3579115867614746,-0.07429766654968262
15.0,16.0,0.0,0.0,0.08461396396160126,0.02395968697965145,3.3702471256256104,-0.061962127685546875
16.0,17.0,0.0,0.0,0.08569525927305222,0.024001412093639374,3.3445353507995605,-0.08767390251159668
17.0,18.0,0.0,0.0,0.08371083438396454,0.02532171830534935,3.3836467266082764,-0.04856252670288086
18.0,19.0,0.0,0.0,0.08134166896343231,0.02178940922021866,3.354215383529663,-0.07799386978149414
19.0,20.0,0.0,0.0,0.0807965099811554,0.023451758548617363,3.3553290367126465,-0.07688021659851074
20.0,21.0,0.0,0.0,0.08401144295930862,0.024635089561343193,3.3480067253112793,-0.08420252799987793
21.0,22.0,0.0,0.0,0.08588939160108566,0.02296396717429161,3.3475193977355957,-0.08468985557556152
22.0,23.0,0.0,0.0,0.09440676122903824,0.0312175452709198,3.3551456928253174,-0.07706356048583984
23.0,24.0,0.0,0.0,0.09094775468111038,0.026947421953082085,3.345836877822876,-0.08637237548828125
24.0,25.0,0.0,0.0,0.0914340540766716,0.02846560999751091,3.3411200046539307,-0.09108924865722656
25.0,26.0,0.0,0.0,0.0857745036482811,0.02459580823779106,3.3544063568115234,-0.07780289649963379
26.0,27.0,0.0,0.0,0.08275298774242401,0.024486588314175606,3.3675272464752197,-0.0646820068359375
27.0,28.0,0.0,0.0,0.08452076464891434,0.025855639949440956,3.3488609790802,-0.08334827423095703
28.0,29.0,0.0,0.0,0.08393554389476776,0.02206694521009922,3.35964035987854,-0.07256889343261719
29.0,30.0,0.0,0.0,0.08043396472930908,0.0215477142482996,3.3629751205444336,-0.06923413276672363
30.0,31.0,0.0,0.0,0.07679238170385361,0.01893831603229046,3.3506932258605957,-0.08151602745056152
31.0,32.0,0.0,0.0,0.07194694876670837,0.018232058733701706,3.3696200847625732,-0.06258916854858398
32.0,33.0,0.0,0.0,0.05867326259613037,0.010645183734595776,3.394880771636963,-0.037328481674194336
