lag,true_lag,is_within_ar_order,true_lag_within_ar_order,mean_abs_delta,mean_squared_delta,mse_to_conditional_mean_after_perturb,mse_increase_to_conditional_mean
1.0,2.0,1.0,1.0,1.1592055559158325,4.121805667877197,16.85310173034668,-4.099527359008789
2.0,3.0,1.0,1.0,1.0337982177734375,3.430680990219116,16.44544219970703,-4.5071868896484375
3.0,4.0,1.0,1.0,0.43957579135894775,0.5813266634941101,20.200037002563477,-0.7525920867919922
4.0,5.0,1.0,1.0,0.4475494921207428,0.5690962672233582,19.777067184448242,-1.1755619049072266
5.0,6.0,1.0,1.0,0.45579078793525696,0.7169660925865173,19.801851272583008,-1.150777816772461
6.0,7.0,1.0,0.0,0.44028887152671814,0.6608656048774719,19.04470443725586,-1.9079246520996094
7.0,8.0,0.0,0.0,0.346206396818161,0.37269502878189087,20.004276275634766,-0.9483528137207031
8.0,9.0,0.0,0.0,0.5474203824996948,0.8654638528823853,19.384254455566406,-1.5683746337890625
9.0,10.0,0.0,0.0,0.24290665984153748,0.21201781928539276,20.41098403930664,-0.5416450500488281
10.0,11.0,0.0,0.0,0.22095173597335815,0.17121870815753937,20.154193878173828,-0.7984352111816406
11.0,12.0,0.0,0.0,0.20713108777999878,0.19072161614894867,20.450756072998047,-0.5018730163574219
12.0,13.0,0.0,0.0,0.17589572072029114,0.11217884719371796,20.322641372680664,-0.6299877166748047
13.0,14.0,0.0,0.0,0.15589754283428192,0.09203680604696274,20.643089294433594,-0.309539794921875
14.0,15.0,0.0,0.0,0.3630615770816803,0.38441887497901917,19.857858657836914,-1.0947704315185547
15.0,16.0,0.0,0.0,0.13079972565174103,0.05688188970088959,20.665687561035156,-0.2869415283203125
16.0,17.0,0.0,0.0,0.12281379848718643,0.0521715022623539,20.806182861328125,-0.14644622802734375
17.0,18.0,0.0,0.0,0.13396719098091125,0.06013146787881851,20.693218231201172,-0.2594108581542969
18.0,19.0,0.0,0.0,0.1314614862203598,0.06031597778201103,20.812936782836914,-0.1396923065185547
19.0,20.0,0.0,0.0,0.12322885543107986,0.05073342099785805,20.747953414916992,-0.20467567443847656
20.0,21.0,0.0,0.0,0.10948639363050461,0.0393904447555542,20.70831298828125,-0.24431610107421875
21.0,22.0,0.0,0.0,0.10698729008436203,0.041608281433582306,20.76629638671875,-0.18633270263671875
22.0,23.0,0.0,0.0,0.10134011507034302,0.04798423498868942,20.517045974731445,-0.43558311462402344
23.0,24.0,0.0,0.0,0.10715843737125397,0.05732366815209389,20.791030883789062,-0.16159820556640625
24.0,25.0,0.0,0.0,0.1047346368432045,0.05275832116603851,20.513809204101562,-0.43881988525390625
25.0,26.0,0.0,0.0,0.09038250893354416,0.033635929226875305,20.861228942871094,-0.091400146484375
26.0,27.0,0.0,0.0,0.08150260895490646,0.023548545315861702,20.77660369873047,-0.176025390625
27.0,28.0,0.0,0.0,0.07373636960983276,0.019515888765454292,20.81369972229004,-0.1389293670654297
28.0,29.0,0.0,0.0,0.07214654237031937,0.018475187942385674,20.79314613342285,-0.1594829559326172
29.0,30.0,0.0,0.0,0.06903594732284546,0.02001194842159748,20.849365234375,-0.10326385498046875
30.0,31.0,0.0,0.0,0.06962469220161438,0.02042652852833271,20.84027671813965,-0.11235237121582031
31.0,32.0,0.0,0.0,0.06799642741680145,0.020224783569574356,20.879650115966797,-0.07297897338867188
32.0,33.0,0.0,0.0,0.061919063329696655,0.014121288433670998,20.95615577697754,0.0035266876220703125
