test_ar_order,lag,is_within_ar_order,base_mse_to_conditional_mean,mse_after_permutation,mse_increase_after_permutation,mean_abs_forecast_change
5,6,0,1.4954993724822998,1.8885016441345215,0.3930022716522217,0.364682674407959
5,7,0,1.4954993724822998,1.8444267511367798,0.34892737865448,0.3128190338611603
5,8,0,1.4954993724822998,1.7901943922042847,0.29469501972198486,0.3081608712673187
5,9,0,1.4954993724822998,1.7667524814605713,0.2712531089782715,0.27197256684303284
5,10,0,1.4954993724822998,1.7664058208465576,0.2709064483642578,0.2893720269203186
5,11,0,1.4954993724822998,1.7388533353805542,0.2433539628982544,0.2701856791973114
5,12,0,1.4954993724822998,1.7065833806991577,0.2110840082168579,0.25547555088996887
5,13,0,1.4954993724822998,1.678794264793396,0.1832948923110962,0.22579777240753174
5,14,0,1.4954993724822998,1.6343797445297241,0.13888037204742432,0.20910483598709106
5,15,0,1.4954993724822998,1.6318728923797607,0.13637351989746094,0.1890081912279129
5,16,0,1.4954993724822998,1.592545509338379,0.0970461368560791,0.1819867044687271
5,17,0,1.4954993724822998,1.6036049127578735,0.10810554027557373,0.1856900453567505
5,18,0,1.4954993724822998,1.5951029062271118,0.09960353374481201,0.18996009230613708
5,19,0,1.4954993724822998,1.609932541847229,0.1144331693649292,0.17981846630573273
5,20,0,1.4954993724822998,1.5881348848342896,0.09263551235198975,0.1790008395910263
5,21,0,1.4954993724822998,1.6045305728912354,0.10903120040893555,0.1730450540781021
5,22,0,1.4954993724822998,1.5946894884109497,0.0991901159286499,0.1813640296459198
5,23,0,1.4954993724822998,1.6150819063186646,0.11958253383636475,0.19207550585269928
5,24,0,1.4954993724822998,1.6127790212631226,0.11727964878082275,0.1894722878932953
5,25,0,1.4954993724822998,1.5949819087982178,0.09948253631591797,0.17804944515228271
5,26,0,1.4954993724822998,1.5593030452728271,0.06380367279052734,0.1666470170021057
5,27,0,1.4954993724822998,1.5744812488555908,0.07898187637329102,0.15941615402698517
5,28,0,1.4954993724822998,1.5751073360443115,0.07960796356201172,0.16534633934497833
5,29,0,1.4954993724822998,1.5616053342819214,0.06610596179962158,0.15925493836402893
5,30,0,1.4954993724822998,1.5840801000595093,0.08858072757720947,0.15079616010189056
5,31,0,1.4954993724822998,1.54770028591156,0.052200913429260254,0.13788172602653503
5,32,0,1.4954993724822998,1.5290989875793457,0.0335996150970459,0.12218914180994034
6,1,1,2.475961446762085,10.501310348510742,8.025348901748657,1.763837456703186
6,2,1,2.475961446762085,7.657444477081299,5.181483030319214,1.4094618558883667
6,3,1,2.475961446762085,6.463648796081543,3.987687349319458,1.2255452871322632
6,4,1,2.475961446762085,3.118894100189209,0.642932653427124,0.4821641147136688
6,5,1,2.475961446762085,2.948814630508423,0.4728531837463379,0.3879627287387848
6,6,1,2.475961446762085,2.9935696125030518,0.5176081657409668,0.40377432107925415
6,7,0,2.475961446762085,3.0543501377105713,0.5783886909484863,0.36505407094955444
6,8,0,2.475961446762085,2.9407453536987305,0.4647839069366455,0.3594054877758026
6,9,0,2.475961446762085,2.8326914310455322,0.35672998428344727,0.3166312873363495
6,10,0,2.475961446762085,2.8795387744903564,0.4035773277282715,0.324112206697464
6,11,0,2.475961446762085,2.812952756881714,0.3369913101196289,0.29706114530563354
6,12,0,2.475961446762085,2.809647560119629,0.33368611335754395,0.29609349370002747
6,13,0,2.475961446762085,2.765390396118164,0.2894289493560791,0.25951072573661804
6,14,0,2.475961446762085,2.701310157775879,0.22534871101379395,0.23915569484233856
6,15,0,2.475961446762085,2.6698319911956787,0.19387054443359375,0.21352143585681915
6,16,0,2.475961446762085,2.657522201538086,0.18156075477600098,0.21427255868911743
6,17,0,2.475961446762085,2.652374267578125,0.17641282081604004,0.20999246835708618
6,18,0,2.475961446762085,2.6605772972106934,0.1846158504486084,0.2176375836133957
6,19,0,2.475961446762085,2.640016794204712,0.16405534744262695,0.20493178069591522
6,20,0,2.475961446762085,2.6108286380767822,0.13486719131469727,0.20558632910251617
6,21,0,2.475961446762085,2.6446492671966553,0.1686878204345703,0.20748350024223328
6,22,0,2.475961446762085,2.618180751800537,0.14221930503845215,0.20195819437503815
6,23,0,2.475961446762085,2.6615703105926514,0.1856088638305664,0.20969338715076447
6,24,0,2.475961446762085,2.6801891326904297,0.20422768592834473,0.22563791275024414
6,25,0,2.475961446762085,2.646759033203125,0.17079758644104004,0.22039438784122467
6,26,0,2.475961446762085,2.623002529144287,0.14704108238220215,0.20064105093479156
6,27,0,2.475961446762085,2.6140427589416504,0.13808131217956543,0.19456689059734344
6,28,0,2.475961446762085,2.6160202026367188,0.1400587558746338,0.19584675133228302
6,29,0,2.475961446762085,2.589822292327881,0.1138608455657959,0.17733202874660492
6,30,0,2.475961446762085,2.5938527584075928,0.11789131164550781,0.17430490255355835
6,31,0,2.475961446762085,2.556804656982422,0.08084321022033691,0.15402381122112274
6,32,0,2.475961446762085,2.5049352645874023,0.028973817825317383,0.13579800724983215
7,1,1,3.57653546333313,15.210134506225586,11.633599042892456,2.1019887924194336
7,2,1,3.57653546333313,10.903925895690918,7.327390432357788,1.7123247385025024
7,3,1,3.57653546333313,8.59347152709961,5.0169360637664795,1.399439811706543
7,4,1,3.57653546333313,4.450437545776367,0.8739020824432373,0.5808095932006836
7,5,1,3.57653546333313,4.464595794677734,0.8880603313446045,0.46139949560165405
7,6,1,3.57653546333313,4.334994316101074,0.7584588527679443,0.4976203143596649
7,7,1,3.57653546333313,4.33212423324585,0.7555887699127197,0.4192608594894409
7,8,0,3.57653546333313,4.12849235534668,0.5519568920135498,0.41842612624168396
7,9,0,3.57653546333313,4.094778060913086,0.518242597579956,0.37988168001174927
7,10,0,3.57653546333313,4.126040935516357,0.5495054721832275,0.387319415807724
7,11,0,3.57653546333313,3.961620807647705,0.3850853443145752,0.3455249071121216
7,12,0,3.57653546333313,4.000460624694824,0.42392516136169434,0.3370702862739563
7,13,0,3.57653546333313,3.9031426906585693,0.32660722732543945,0.2846715748310089
7,14,0,3.57653546333313,3.8979711532592773,0.32143568992614746,0.28641870617866516
7,15,0,3.57653546333313,3.743711233139038,0.1671757698059082,0.2419733703136444
7,16,0,3.57653546333313,3.7698557376861572,0.19332027435302734,0.2551195025444031
7,17,0,3.57653546333313,3.775256633758545,0.19872117042541504,0.24611982703208923
7,18,0,3.57653546333313,3.7583539485931396,0.18181848526000977,0.2461191862821579
7,19,0,3.57653546333313,3.7959179878234863,0.21938252449035645,0.24454112350940704
7,20,0,3.57653546333313,3.7595226764678955,0.18298721313476562,0.2279067188501358
7,21,0,3.57653546333313,3.781632423400879,0.20509696006774902,0.23493967950344086
7,22,0,3.57653546333313,3.772800922393799,0.19626545906066895,0.23321563005447388
7,23,0,3.57653546333313,3.731560707092285,0.15502524375915527,0.23513102531433105
7,24,0,3.57653546333313,3.7124264240264893,0.13589096069335938,0.2544536888599396
7,25,0,3.57653546333313,3.7267370223999023,0.15020155906677246,0.23923802375793457
7,26,0,3.57653546333313,3.7015631198883057,0.12502765655517578,0.2342209815979004
7,27,0,3.57653546333313,3.702688455581665,0.12615299224853516,0.21236079931259155
7,28,0,3.57653546333313,3.7128496170043945,0.13631415367126465,0.21682099997997284
7,29,0,3.57653546333313,3.678722381591797,0.10218691825866699,0.19774915277957916
7,30,0,3.57653546333313,3.6776294708251953,0.10109400749206543,0.19074568152427673
7,31,0,3.57653546333313,3.6201279163360596,0.04359245300292969,0.1651478260755539
7,32,0,3.57653546333313,3.6020214557647705,0.025485992431640625,0.15262092649936676
