lag,true_lag,is_within_ar_order,true_lag_within_ar_order,mean_abs_delta,mean_squared_delta,mse_to_conditional_mean_after_perturb,mse_increase_to_conditional_mean
1.0,1.0,1.0,1.0,0.7819972634315491,1.827324628829956,1.9195036888122559,1.77453151345253
2.0,2.0,1.0,1.0,0.7919613122940063,1.3355934619903564,1.4134551286697388,1.2684829533100128
3.0,3.0,0.0,0.0,0.17210137844085693,0.10152313113212585,0.2279045432806015,0.08293236792087555
4.0,4.0,0.0,0.0,0.13027577102184296,0.05992329120635986,0.192681685090065,0.04770950973033905
5.0,5.0,0.0,0.0,0.1092730462551117,0.042189933359622955,0.17933008074760437,0.03435790538787842
6.0,6.0,0.0,0.0,0.10826344043016434,0.04025803506374359,0.18128147721290588,0.03630930185317993
7.0,7.0,0.0,0.0,0.0995309054851532,0.03479050099849701,0.17231430113315582,0.02734212577342987
8.0,8.0,0.0,0.0,0.10615946352481842,0.037605635821819305,0.1737438589334488,0.02877168357372284
9.0,9.0,0.0,0.0,0.10937871038913727,0.04274030029773712,0.18136142194271088,0.036389246582984924
10.0,10.0,0.0,0.0,0.11221522092819214,0.04068771377205849,0.1751812845468521,0.03020910918712616
11.0,11.0,0.0,0.0,0.1074969619512558,0.036712322384119034,0.1761496663093567,0.031177490949630737
12.0,12.0,0.0,0.0,0.10713915526866913,0.03707786276936531,0.17607465386390686,0.031102478504180908
13.0,13.0,0.0,0.0,0.09921509027481079,0.031133707612752914,0.17237259447574615,0.027400419116020203
14.0,14.0,0.0,0.0,0.10014244168996811,0.03149066120386124,0.17461229860782623,0.02964012324810028
15.0,15.0,0.0,0.0,0.09985315054655075,0.03176558390259743,0.1735198050737381,0.028547629714012146
16.0,16.0,0.0,0.0,0.09938105940818787,0.031977493315935135,0.1721530705690384,0.02718089520931244
17.0,17.0,0.0,0.0,0.09493222832679749,0.029664279893040657,0.17471665143966675,0.029744476079940796
18.0,18.0,0.0,0.0,0.0975864827632904,0.03149762749671936,0.1771744340658188,0.032202258706092834
19.0,19.0,0.0,0.0,0.09533890336751938,0.029781516641378403,0.1752767264842987,0.030304551124572754
20.0,20.0,0.0,0.0,0.101967953145504,0.034950029104948044,0.17347683012485504,0.02850465476512909
21.0,21.0,0.0,0.0,0.10601967573165894,0.03605503588914871,0.17737653851509094,0.03240436315536499
22.0,22.0,0.0,0.0,0.10430263727903366,0.0357782244682312,0.17867326736450195,0.033701092004776
23.0,23.0,0.0,0.0,0.10813850164413452,0.039655257016420364,0.17808803915977478,0.03311586380004883
24.0,24.0,0.0,0.0,0.10658782720565796,0.035666871815919876,0.17837077379226685,0.033398598432540894
25.0,25.0,0.0,0.0,0.10641802102327347,0.03961814567446709,0.18276220560073853,0.03779003024101257
26.0,26.0,0.0,0.0,0.10219050943851471,0.03476618230342865,0.17895960807800293,0.03398743271827698
27.0,27.0,0.0,0.0,0.10254354029893875,0.03684845566749573,0.17846013605594635,0.0334879606962204
28.0,28.0,0.0,0.0,0.10054489970207214,0.03231506422162056,0.17481310665607452,0.029840931296348572
29.0,29.0,0.0,0.0,0.09639792144298553,0.031797319650650024,0.17131923139095306,0.026347056031227112
30.0,30.0,0.0,0.0,0.08780516684055328,0.02453143708407879,0.1688304990530014,0.02385832369327545
31.0,31.0,0.0,0.0,0.08373532444238663,0.023571519181132317,0.16544723510742188,0.020475059747695923
32.0,32.0,0.0,0.0,0.07171846181154251,0.017443057149648666,0.15513946115970612,0.010167285799980164
