lag,true_lag,is_within_ar_order,true_lag_within_ar_order,mean_abs_delta,mean_squared_delta,mse_to_conditional_mean_after_perturb,mse_increase_to_conditional_mean
1.0,1.0,1.0,1.0,1.983087420463562,10.369677543640137,12.883606910705566,9.643929243087769
2.0,2.0,1.0,1.0,1.8867133855819702,10.05400276184082,12.917113304138184,9.677435636520386
3.0,3.0,1.0,1.0,1.4131032228469849,4.8615851402282715,8.221603393554688,4.98192572593689
4.0,4.0,1.0,1.0,0.6317739486694336,1.0504497289657593,4.29714822769165,1.0574705600738525
5.0,5.0,1.0,1.0,0.621658205986023,1.1692559719085693,4.498718738555908,1.2590410709381104
6.0,6.0,1.0,1.0,0.6439845561981201,1.177187442779541,4.433595657348633,1.193917989730835
7.0,7.0,1.0,1.0,0.5999832153320312,1.0243535041809082,4.367920398712158,1.1282427310943604
8.0,8.0,0.0,0.0,0.6177701950073242,1.0831464529037476,4.303721904754639,1.0640442371368408
9.0,9.0,0.0,0.0,0.5841086506843567,1.0423320531845093,4.344651222229004,1.104973554611206
10.0,10.0,0.0,0.0,0.5451517105102539,0.9006063342094421,4.182042121887207,0.9423644542694092
11.0,11.0,0.0,0.0,0.49553802609443665,0.7502666115760803,4.033576488494873,0.7938988208770752
12.0,12.0,0.0,0.0,0.4469507336616516,0.6138998866081238,3.8296635150909424,0.5899858474731445
13.0,13.0,0.0,0.0,0.35753342509269714,0.3873945474624634,3.6285200119018555,0.3888423442840576
14.0,14.0,0.0,0.0,0.3318043053150177,0.34749045968055725,3.5739126205444336,0.33423495292663574
15.0,15.0,0.0,0.0,0.29444190859794617,0.2882121801376343,3.5209763050079346,0.2812986373901367
16.0,16.0,0.0,0.0,0.28214341402053833,0.25783994793891907,3.507890224456787,0.26821255683898926
17.0,17.0,0.0,0.0,0.2622361481189728,0.22437268495559692,3.42506742477417,0.18538975715637207
18.0,18.0,0.0,0.0,0.25959599018096924,0.22519110143184662,3.488834857940674,0.24915719032287598
19.0,19.0,0.0,0.0,0.2315598577260971,0.17499877512454987,3.400710105895996,0.16103243827819824
20.0,20.0,0.0,0.0,0.22237417101860046,0.15746484696865082,3.3831512928009033,0.14347362518310547
21.0,21.0,0.0,0.0,0.23058176040649414,0.17872197926044464,3.4197354316711426,0.18005776405334473
22.0,22.0,0.0,0.0,0.24352490901947021,0.1981150209903717,3.4511187076568604,0.2114410400390625
23.0,23.0,0.0,0.0,0.2500838041305542,0.2263880968093872,3.4144198894500732,0.1747422218322754
24.0,24.0,0.0,0.0,0.2537364959716797,0.2418527901172638,3.4868247509002686,0.2471470832824707
25.0,25.0,0.0,0.0,0.2391367256641388,0.1939239650964737,3.393454074859619,0.1537764072418213
26.0,26.0,0.0,0.0,0.2225142866373062,0.17002050578594208,3.413583755493164,0.1739060878753662
27.0,27.0,0.0,0.0,0.20271438360214233,0.13567590713500977,3.3430099487304688,0.1033322811126709
28.0,28.0,0.0,0.0,0.19485510885715485,0.12460070848464966,3.384021043777466,0.14434337615966797
29.0,29.0,0.0,0.0,0.1681668609380722,0.09412293136119843,3.33237361907959,0.09269595146179199
30.0,30.0,0.0,0.0,0.1496390402317047,0.08358767628669739,3.319688558578491,0.08001089096069336
31.0,31.0,0.0,0.0,0.1410159021615982,0.06594882160425186,3.2792248725891113,0.03954720497131348
32.0,32.0,0.0,0.0,0.13018006086349487,0.1032411977648735,3.3355352878570557,0.09585762023925781
