layer,lag,is_within_ar_order,context_normalized_attention,raw_attention
0.0,1.0,1.0,0.25104284286499023,0.25104063749313354
0.0,2.0,1.0,0.24770507216453552,0.24770502746105194
0.0,3.0,1.0,0.25414595007896423,0.25414595007896423
0.0,4.0,1.0,0.2444096952676773,0.2444096803665161
0.0,5.0,0.0,0.0007920311763882637,0.0007920311763882637
0.0,6.0,0.0,1.1735582283733947e-08,1.1735581395555528e-08
0.0,7.0,0.0,7.984956937434617e-06,7.984818694239948e-06
0.0,8.0,0.0,5.809581580251688e-07,5.809563390357653e-07
0.0,9.0,0.0,8.914760110201314e-05,8.914760110201314e-05
0.0,10.0,0.0,0.0017378090415149927,0.0017378090415149927
0.0,11.0,0.0,2.4075030523817986e-05,2.4075030523817986e-05
0.0,12.0,0.0,2.7710964078941913e-10,2.7710964078941913e-10
0.0,13.0,0.0,6.146729347733526e-09,6.146622322233952e-09
0.0,14.0,0.0,2.1774172864752472e-07,2.177378775058969e-07
0.0,15.0,0.0,5.755810494889602e-09,5.755810494889602e-09
0.0,16.0,0.0,3.1466129257751163e-06,3.1466129257751163e-06
0.0,17.0,0.0,3.373916570126312e-06,3.373916570126312e-06
0.0,18.0,0.0,5.835953942323613e-10,5.835953942323613e-10
0.0,19.0,0.0,7.473673346858334e-10,7.47354289565294e-10
0.0,20.0,0.0,2.5663985070423223e-06,2.5663525775598828e-06
0.0,21.0,0.0,4.721584446087945e-06,4.721583081845893e-06
0.0,22.0,0.0,1.7390507309755776e-06,1.7390507309755776e-06
0.0,23.0,0.0,2.8855154596385546e-05,2.8855154596385546e-05
0.0,24.0,0.0,1.9811203344488604e-08,1.9811201568131764e-08
0.0,25.0,0.0,2.0786708942663323e-13,2.0786708942663323e-13
0.0,26.0,0.0,6.170418342943407e-11,6.170307320640944e-11
0.0,27.0,0.0,1.3555515043783828e-10,1.3555513656005047e-10
0.0,28.0,0.0,1.0602283495586562e-09,1.0602283495586562e-09
0.0,29.0,0.0,9.816849200205979e-08,9.816849200205979e-08
0.0,30.0,0.0,3.3430169743553506e-10,3.3430169743553506e-10
0.0,31.0,0.0,2.5029120554018354e-15,2.5029120554018354e-15
0.0,32.0,0.0,3.1345092537174435e-13,3.1344536883561036e-13
1.0,1.0,1.0,0.0730748102068901,0.07059606909751892
1.0,2.0,1.0,0.08202900737524033,0.07993049174547195
1.0,3.0,1.0,0.0869755819439888,0.0849791094660759
1.0,4.0,1.0,0.06398899853229523,0.06226174160838127
1.0,5.0,0.0,0.04771044850349426,0.0465354397892952
1.0,6.0,0.0,0.043512169271707535,0.04242760315537453
1.0,7.0,0.0,0.042305838316679,0.04132054001092911
1.0,8.0,0.0,0.04187394306063652,0.04084215685725212
1.0,9.0,0.0,0.04026025906205177,0.03932034596800804
1.0,10.0,0.0,0.03599848225712776,0.035162780433893204
1.0,11.0,0.0,0.030141809955239296,0.029536714777350426
1.0,12.0,0.0,0.02793581411242485,0.027338746935129166
1.0,13.0,0.0,0.025317955762147903,0.024827901273965836
1.0,14.0,0.0,0.024231834337115288,0.02371649071574211
1.0,15.0,0.0,0.02438017539680004,0.023884059861302376
1.0,16.0,0.0,0.025334186851978302,0.024773653596639633
1.0,17.0,0.0,0.023304136469960213,0.02284146659076214
1.0,18.0,0.0,0.023260677233338356,0.022807076573371887
1.0,19.0,0.0,0.021784856915473938,0.021343180909752846
1.0,20.0,0.0,0.022738836705684662,0.022263525053858757
1.0,21.0,0.0,0.02448229305446148,0.024006402119994164
1.0,22.0,0.0,0.02483430504798889,0.02434568852186203
1.0,23.0,0.0,0.022453980520367622,0.02200937457382679
1.0,24.0,0.0,0.020994866266846657,0.020598145201802254
1.0,25.0,0.0,0.018982091918587685,0.01862845942378044
1.0,26.0,0.0,0.017571795731782913,0.017237959429621696
1.0,27.0,0.0,0.015873083844780922,0.015553129836916924
1.0,28.0,0.0,0.014446604996919632,0.014115259982645512
1.0,29.0,0.0,0.010672052390873432,0.01040146965533495
1.0,30.0,0.0,0.009255274198949337,0.00905336532741785
1.0,31.0,0.0,0.007427470292896032,0.007269133348017931
1.0,32.0,0.0,0.006846354342997074,0.006695684045553207
