layer,lag,is_within_ar_order,context_normalized_attention,raw_attention
0.0,1.0,1.0,0.23941081762313843,0.21820013225078583
0.0,2.0,1.0,0.026061933487653732,0.0246601440012455
0.0,3.0,1.0,0.23189349472522736,0.23187978565692902
0.0,4.0,1.0,0.002441268414258957,0.0024410798214375973
0.0,5.0,0.0,2.4982095055747777e-05,2.493041210982483e-05
0.0,6.0,0.0,5.4568692576140165e-05,5.371583756641485e-05
0.0,7.0,0.0,0.00014537389506585896,0.00013991552987135947
0.0,8.0,0.0,0.00011384522076696157,0.00011305007501505315
0.0,9.0,0.0,7.675456436118111e-05,7.672743231523782e-05
0.0,10.0,0.0,5.255827272776514e-05,5.254579446045682e-05
0.0,11.0,0.0,6.710032903356478e-05,6.70847948640585e-05
0.0,12.0,0.0,0.0001651495840633288,0.00016507573309354484
0.0,13.0,0.0,0.0005626046331599355,0.0005575647810474038
0.0,14.0,0.0,0.0010966073023155332,0.0010820282623171806
0.0,15.0,0.0,0.0008755153976380825,0.0008747610845603049
0.0,16.0,0.0,0.0006643148371949792,0.0006642303196713328
0.0,17.0,0.0,0.0007626825827173889,0.0007626077276654541
0.0,18.0,0.0,0.0017346354434266686,0.001734376884996891
0.0,19.0,0.0,0.005613439716398716,0.00560469925403595
0.0,20.0,0.0,0.010799677111208439,0.010786776430904865
0.0,21.0,0.0,0.009910473600029945,0.009910167194902897
0.0,22.0,0.0,0.008020306937396526,0.008020135574042797
0.0,23.0,0.0,0.009928638115525246,0.009928513318300247
0.0,24.0,0.0,0.02067580632865429,0.020675674080848694
0.0,25.0,0.0,0.04666576161980629,0.046665627509355545
0.0,26.0,0.0,0.06490279734134674,0.06490263342857361
0.0,27.0,0.0,0.06391776353120804,0.06391756981611252
0.0,28.0,0.0,0.05073700100183487,0.05073678866028786
0.0,29.0,0.0,0.04385313019156456,0.043852947652339935
0.0,30.0,0.0,0.04361584782600403,0.04361570253968239
0.0,31.0,0.0,0.055161233991384506,0.05516109615564346
0.0,32.0,0.0,0.059993926435709,0.05999373644590378
1.0,1.0,1.0,0.04625137895345688,0.04578569531440735
1.0,2.0,1.0,0.21832628548145294,0.21757224202156067
1.0,3.0,1.0,0.040789246559143066,0.0403430201113224
1.0,4.0,1.0,0.051724474877119064,0.051200177520513535
1.0,5.0,0.0,0.06328018754720688,0.06279359012842178
1.0,6.0,0.0,0.05477093532681465,0.05429039150476456
1.0,7.0,0.0,0.041138458997011185,0.04068876430392265
1.0,8.0,0.0,0.03486717492341995,0.03446769341826439
1.0,9.0,0.0,0.027918394654989243,0.027542978525161743
1.0,10.0,0.0,0.02663819119334221,0.026245523244142532
1.0,11.0,0.0,0.025651950389146805,0.025283049792051315
1.0,12.0,0.0,0.02153748832643032,0.02122868038713932
1.0,13.0,0.0,0.018389182165265083,0.018128030002117157
1.0,14.0,0.0,0.017663853242993355,0.017424527555704117
1.0,15.0,0.0,0.017297472804784775,0.017073310911655426
1.0,16.0,0.0,0.01603448949754238,0.015807677060365677
1.0,17.0,0.0,0.01669626496732235,0.016459347680211067
1.0,18.0,0.0,0.016197431832551956,0.015951944515109062
1.0,19.0,0.0,0.01647445559501648,0.016234640032052994
1.0,20.0,0.0,0.01613723672926426,0.015902474522590637
1.0,21.0,0.0,0.01655345782637596,0.016334068030118942
1.0,22.0,0.0,0.01675095222890377,0.01651010662317276
1.0,23.0,0.0,0.018714269623160362,0.018444929271936417
1.0,24.0,0.0,0.01913122460246086,0.01885245181620121
1.0,25.0,0.0,0.019031530246138573,0.018773972988128662
1.0,26.0,0.0,0.01848696358501911,0.018254777416586876
1.0,27.0,0.0,0.019016966223716736,0.01879764348268509
1.0,28.0,0.0,0.01747692935168743,0.01726335473358631
1.0,29.0,0.0,0.016884902492165565,0.016681445762515068
1.0,30.0,0.0,0.01671677455306053,0.016507882624864578
1.0,31.0,0.0,0.016995437443256378,0.016791829839348793
1.0,32.0,0.0,0.016456054523587227,0.016259770840406418
