layer,lag,is_within_ar_order,context_normalized_attention,raw_attention
0.0,1.0,1.0,0.2497202754020691,0.2497187703847885
0.0,2.0,1.0,0.24037782847881317,0.24037782847881317
0.0,3.0,1.0,0.009756886400282383,0.009756885468959808
0.0,4.0,1.0,6.6485412730799e-08,6.441460698169976e-08
0.0,5.0,1.0,2.4014849486775347e-07,2.3198289511583425e-07
0.0,6.0,0.0,3.1341596695710905e-07,3.006894644386193e-07
0.0,7.0,0.0,1.7995828329731012e-06,1.7987413230002858e-06
0.0,8.0,0.0,9.763431444298476e-05,9.763404523255304e-05
0.0,9.0,0.0,2.064744694507681e-05,2.064347245323006e-05
0.0,10.0,0.0,1.9079238882113714e-06,1.8878437231251155e-06
0.0,11.0,0.0,0.0004472925793379545,0.00044552487088367343
0.0,12.0,0.0,0.002034897217527032,0.0020325062796473503
0.0,13.0,0.0,0.0026579590048640966,0.0026553727220743895
0.0,14.0,0.0,0.0030852293130010366,0.0030826632864773273
0.0,15.0,0.0,0.003525280859321356,0.003522816812619567
0.0,16.0,0.0,0.009752858430147171,0.00975070521235466
0.0,17.0,0.0,0.02202490158379078,0.02201906032860279
0.0,18.0,0.0,0.04294157028198242,0.04293183609843254
0.0,19.0,0.0,0.09249904751777649,0.09249212592840195
0.0,20.0,0.0,0.1071360632777214,0.10713508725166321
0.0,21.0,0.0,0.06078489124774933,0.06078430265188217
0.0,22.0,0.0,0.024941908195614815,0.024941161274909973
0.0,23.0,0.0,0.015283031389117241,0.015282330103218555
0.0,24.0,0.0,0.014478475786745548,0.014476683922111988
0.0,25.0,0.0,0.014039433561265469,0.014038571156561375
0.0,26.0,0.0,0.006699784658849239,0.006698362994939089
0.0,27.0,0.0,0.004701418336480856,0.004700595047324896
0.0,28.0,0.0,0.004964441992342472,0.004963920917361975
0.0,29.0,0.0,0.009189864620566368,0.009188889525830746
0.0,30.0,0.0,0.017512138932943344,0.017509931698441505
0.0,31.0,0.0,0.022776251658797264,0.022766156122088432
0.0,32.0,0.0,0.018545642495155334,0.01853199116885662
1.0,1.0,1.0,0.024152085185050964,0.022767283022403717
1.0,2.0,1.0,0.05362911522388458,0.052182894200086594
1.0,3.0,1.0,0.0874929279088974,0.0865427628159523
1.0,4.0,1.0,0.1017460897564888,0.10010406374931335
1.0,5.0,1.0,0.09270476549863815,0.09125834703445435
1.0,6.0,0.0,0.0880609005689621,0.08557936549186707
1.0,7.0,0.0,0.08858899772167206,0.08664253354072571
1.0,8.0,0.0,0.07862371951341629,0.07709110528230667
1.0,9.0,0.0,0.04384593293070793,0.04272175580263138
1.0,10.0,0.0,0.026681600138545036,0.025634728372097015
1.0,11.0,0.0,0.018606826663017273,0.017628105357289314
1.0,12.0,0.0,0.015529647469520569,0.014411364682018757
1.0,13.0,0.0,0.017293721437454224,0.01530018076300621
1.0,14.0,0.0,0.008790900930762291,0.008418544195592403
1.0,15.0,0.0,0.006879130844026804,0.006738085765391588
1.0,16.0,0.0,0.007902044802904129,0.007817267440259457
1.0,17.0,0.0,0.007631256245076656,0.00756003288552165
1.0,18.0,0.0,0.00629071332514286,0.006003185641020536
1.0,19.0,0.0,0.006268311757594347,0.006167953833937645
1.0,20.0,0.0,0.012079986743628979,0.011960751377046108
1.0,21.0,0.0,0.016615675762295723,0.01655096746981144
1.0,22.0,0.0,0.022473223507404327,0.02236102521419525
1.0,23.0,0.0,0.02360704354941845,0.023494072258472443
1.0,24.0,0.0,0.019150899723172188,0.019007088616490364
1.0,25.0,0.0,0.018460648134350777,0.018367649987339973
1.0,26.0,0.0,0.019523296505212784,0.01940644532442093
1.0,27.0,0.0,0.021479036659002304,0.02135680615901947
1.0,28.0,0.0,0.019577158614993095,0.019471483305096626
1.0,29.0,0.0,0.016026152297854424,0.015885841101408005
1.0,30.0,0.0,0.012880395166575909,0.012446800246834755
1.0,31.0,0.0,0.009252279065549374,0.008858038112521172
1.0,32.0,0.0,0.008155540563166142,0.007767580449581146
