layer,lag,is_within_ar_order,context_normalized_attention,raw_attention
0.0,1.0,1.0,0.4999654293060303,0.49956923723220825
0.0,2.0,1.0,0.25033077597618103,0.25033071637153625
0.0,3.0,1.0,0.24840658903121948,0.2484065592288971
0.0,4.0,1.0,0.00030449641053564847,0.00030449641053564847
0.0,5.0,1.0,1.7343279590242844e-10,1.7343278202464063e-10
0.0,6.0,1.0,6.875400249128916e-10,6.859866563679873e-10
0.0,7.0,1.0,1.0938457535303314e-06,1.0915736083916272e-06
0.0,8.0,0.0,6.687140086114596e-08,6.687017162221309e-08
0.0,9.0,0.0,0.00014684894995298237,0.00014684894995298237
0.0,10.0,0.0,1.8127112753063557e-06,1.812711161619518e-06
0.0,11.0,0.0,1.469793796220198e-12,1.469793796220198e-12
0.0,12.0,0.0,1.5397601819716107e-16,1.536426313230777e-16
0.0,13.0,0.0,2.2188728632244192e-10,2.215096717161913e-10
0.0,14.0,0.0,1.0461382871085334e-09,1.0454385135361122e-09
0.0,15.0,0.0,4.3313269770806073e-07,4.3313269770806073e-07
0.0,16.0,0.0,2.0973147911718115e-06,2.0973147911718115e-06
0.0,17.0,0.0,9.157814784277463e-11,9.157814784277463e-11
0.0,18.0,0.0,3.223100971771857e-15,3.2170929670769823e-15
0.0,19.0,0.0,3.174854512622005e-08,3.167823692251659e-08
0.0,20.0,0.0,3.606766995289945e-06,3.6007847938890336e-06
0.0,21.0,0.0,5.574116130446782e-06,5.574116130446782e-06
0.0,22.0,0.0,0.0008288379176519811,0.0008288379176519811
0.0,23.0,0.0,1.9871322365361266e-07,1.9871322365361266e-07
0.0,24.0,0.0,1.3559335945712014e-13,1.3559335945712014e-13
0.0,25.0,0.0,7.367240498212801e-13,7.34932243100922e-13
0.0,26.0,0.0,1.5747415871292247e-10,1.5710922840472819e-10
0.0,27.0,0.0,3.0918978488614357e-09,3.0918978488614357e-09
0.0,28.0,0.0,2.1221428596618352e-06,2.1221428596618352e-06
0.0,29.0,0.0,3.5125169439709225e-09,3.5125169439709225e-09
0.0,30.0,0.0,1.4984367531975236e-15,1.4984366473184052e-15
0.0,31.0,0.0,2.51385435581876e-19,2.5086656069325796e-19
0.0,32.0,0.0,3.650404360299592e-14,3.6414905243758663e-14
1.0,1.0,1.0,0.0825226828455925,0.08152666687965393
1.0,2.0,1.0,0.21471266448497772,0.2133631408214569
1.0,3.0,1.0,0.04923754557967186,0.04818480461835861
1.0,4.0,1.0,0.061917901039123535,0.060697853565216064
1.0,5.0,1.0,0.06271195411682129,0.06157548725605011
1.0,6.0,1.0,0.05583368241786957,0.05467653274536133
1.0,7.0,1.0,0.051123738288879395,0.05012037977576256
1.0,8.0,0.0,0.046983521431684494,0.04591817036271095
1.0,9.0,0.0,0.043924104422330856,0.04305034875869751
1.0,10.0,0.0,0.036681000143289566,0.035799797624349594
1.0,11.0,0.0,0.02995433285832405,0.029275313019752502
1.0,12.0,0.0,0.022872604429721832,0.0222641509026289
1.0,13.0,0.0,0.01914646103978157,0.01869681105017662
1.0,14.0,0.0,0.016044266521930695,0.015579989179968834
1.0,15.0,0.0,0.01511850394308567,0.014725502580404282
1.0,16.0,0.0,0.014491691254079342,0.014070632867515087
1.0,17.0,0.0,0.014166018925607204,0.013804325833916664
1.0,18.0,0.0,0.013360264711081982,0.01295624952763319
1.0,19.0,0.0,0.012840313836932182,0.012477329932153225
1.0,20.0,0.0,0.012888452969491482,0.012477234937250614
1.0,21.0,0.0,0.014537867158651352,0.01416008174419403
1.0,22.0,0.0,0.01585591956973076,0.015400980599224567
1.0,23.0,0.0,0.01700786128640175,0.01655672863125801
1.0,24.0,0.0,0.014305012300610542,0.013921194709837437
1.0,25.0,0.0,0.013220226392149925,0.01290207076817751
1.0,26.0,0.0,0.01138595025986433,0.011054477654397488
1.0,27.0,0.0,0.009885398671030998,0.00964501965790987
1.0,28.0,0.0,0.00857402104884386,0.008331868797540665
1.0,29.0,0.0,0.007603705395013094,0.007401767186820507
1.0,30.0,0.0,0.004765894263982773,0.00465585570782423
1.0,31.0,0.0,0.0037631625309586525,0.003690347308292985
1.0,32.0,0.0,0.0025632763281464577,0.0025123381055891514
