lag,true_lag,is_within_ar_order,true_lag_within_ar_order,mean_abs_delta,mean_squared_delta,mse_to_conditional_mean_after_perturb,mse_increase_to_conditional_mean
1.0,1.0,1.0,1.0,2.2784812450408936,13.575736045837402,20.852624893188477,-0.238616943359375
2.0,2.0,1.0,1.0,1.1991543769836426,3.47849440574646,20.366832733154297,-0.7244091033935547
3.0,3.0,1.0,1.0,1.1659362316131592,3.4242777824401855,22.212831497192383,1.1215896606445312
4.0,4.0,1.0,1.0,0.4984292984008789,0.6505023837089539,20.746366500854492,-0.3448753356933594
5.0,5.0,1.0,1.0,0.48918697237968445,0.6981828808784485,20.110454559326172,-0.9807872772216797
6.0,6.0,1.0,1.0,0.47806641459465027,0.6509012579917908,20.278348922729492,-0.8128929138183594
7.0,7.0,0.0,0.0,0.45731472969055176,0.5897971391677856,19.945308685302734,-1.1459331512451172
8.0,8.0,0.0,0.0,0.4348072409629822,0.5743658542633057,20.13875961303711,-0.9524822235107422
9.0,9.0,0.0,0.0,0.4369690418243408,0.546771228313446,19.63947105407715,-1.4517707824707031
10.0,10.0,0.0,0.0,0.4033828675746918,0.4954376220703125,20.369604110717773,-0.7216377258300781
11.0,11.0,0.0,0.0,0.38499554991722107,0.4590546786785126,20.0843563079834,-1.0068855285644531
12.0,12.0,0.0,0.0,0.33564135432243347,0.34029141068458557,20.421812057495117,-0.6694297790527344
13.0,13.0,0.0,0.0,0.30665528774261475,0.29943525791168213,20.213716506958008,-0.8775253295898438
14.0,14.0,0.0,0.0,0.25472718477249146,0.21738140285015106,20.588964462280273,-0.5022773742675781
15.0,15.0,0.0,0.0,0.2432643622159958,0.20147277414798737,20.39238739013672,-0.6988544464111328
16.0,16.0,0.0,0.0,0.21026989817619324,0.1780330091714859,20.50703239440918,-0.5842094421386719
17.0,17.0,0.0,0.0,0.19557715952396393,0.13627251982688904,20.58049964904785,-0.5107421875
18.0,18.0,0.0,0.0,0.18774469196796417,0.1381237953901291,20.516820907592773,-0.5744209289550781
19.0,19.0,0.0,0.0,0.17186972498893738,0.10962823778390884,20.645275115966797,-0.4459667205810547
20.0,20.0,0.0,0.0,0.16864478588104248,0.10637548565864563,20.74445152282715,-0.3467903137207031
21.0,21.0,0.0,0.0,0.1552186906337738,0.08883464336395264,20.71177864074707,-0.37946319580078125
22.0,22.0,0.0,0.0,0.16965238749980927,0.11660407483577728,20.674762725830078,-0.41647911071777344
23.0,23.0,0.0,0.0,0.16307979822158813,0.09436364471912384,20.678083419799805,-0.4131584167480469
24.0,24.0,0.0,0.0,0.1721261888742447,0.11335990577936172,20.637176513671875,-0.45406532287597656
25.0,25.0,0.0,0.0,0.15465353429317474,0.09132488071918488,20.720348358154297,-0.3708934783935547
26.0,26.0,0.0,0.0,0.14755286276340485,0.08866135776042938,20.658708572387695,-0.43253326416015625
27.0,27.0,0.0,0.0,0.1403408944606781,0.0744473859667778,20.816234588623047,-0.2750072479248047
28.0,28.0,0.0,0.0,0.13186031579971313,0.059652891010046005,20.8610782623291,-0.23016357421875
29.0,29.0,0.0,0.0,0.1265764683485031,0.06090705096721649,20.894010543823242,-0.19723129272460938
30.0,30.0,0.0,0.0,0.1159273311495781,0.04712805896997452,20.961515426635742,-0.12972640991210938
31.0,31.0,0.0,0.0,0.10570020973682404,0.04194262623786926,21.035518646240234,-0.05572319030761719
32.0,32.0,0.0,0.0,0.1049971804022789,0.03832161799073219,21.091875076293945,0.00063323974609375
