layer,lag,is_within_ar_order,context_normalized_attention,raw_attention
0.0,1.0,1.0,0.29485341906547546,0.24936969578266144
0.0,2.0,1.0,0.10022579878568649,0.08366317301988602
0.0,3.0,1.0,0.08813367038965225,0.07868307828903198
0.0,4.0,0.0,0.01999109797179699,0.016328178346157074
0.0,5.0,0.0,0.003103371011093259,0.002725732745602727
0.0,6.0,0.0,0.0025736026000231504,0.002424107864499092
0.0,7.0,0.0,0.0035582296550273895,0.003396576037630439
0.0,8.0,0.0,0.00367210665717721,0.0036366800777614117
0.0,9.0,0.0,0.004889214411377907,0.004870726261287928
0.0,10.0,0.0,0.006700799334794283,0.006681628525257111
0.0,11.0,0.0,0.009443703107535839,0.009420019574463367
0.0,12.0,0.0,0.012573434971272945,0.012535005807876587
0.0,13.0,0.0,0.020365288481116295,0.02029554545879364
0.0,14.0,0.0,0.0241989828646183,0.024098075926303864
0.0,15.0,0.0,0.026730377227067947,0.026620298624038696
0.0,16.0,0.0,0.02652771957218647,0.02641611360013485
0.0,17.0,0.0,0.02651325613260269,0.026394665241241455
0.0,18.0,0.0,0.030390899628400803,0.030239729210734367
0.0,19.0,0.0,0.03758174553513527,0.037336960434913635
0.0,20.0,0.0,0.04046163335442543,0.04010257124900818
0.0,21.0,0.0,0.035985175520181656,0.035802211612463
0.0,22.0,0.0,0.030273277312517166,0.030148012563586235
0.0,23.0,0.0,0.02494921162724495,0.02487187832593918
0.0,24.0,0.0,0.024030154570937157,0.023970041424036026
0.0,25.0,0.0,0.02289377525448799,0.0228344164788723
0.0,26.0,0.0,0.023318609222769737,0.02326032891869545
0.0,27.0,0.0,0.019819803535938263,0.01977700926363468
0.0,28.0,0.0,0.013020276091992855,0.012990438379347324
0.0,29.0,0.0,0.008449171669781208,0.008426619693636894
0.0,30.0,0.0,0.005528882145881653,0.005507467780262232
0.0,31.0,0.0,0.004528238903731108,0.004501917865127325
0.0,32.0,0.0,0.004715067334473133,0.0046802000142633915
1.0,1.0,1.0,0.029708726331591606,0.02954755164682865
1.0,2.0,1.0,0.24734807014465332,0.24711056053638458
1.0,3.0,1.0,0.03526990860700607,0.03504543378949165
1.0,4.0,0.0,0.03708416968584061,0.03683044761419296
1.0,5.0,0.0,0.03229999169707298,0.032099876552820206
1.0,6.0,0.0,0.028620848432183266,0.028419921174645424
1.0,7.0,0.0,0.026521461084485054,0.026344841346144676
1.0,8.0,0.0,0.024614796042442322,0.024431737139821053
1.0,9.0,0.0,0.019440049305558205,0.019268162548542023
1.0,10.0,0.0,0.016610920429229736,0.01643775962293148
1.0,11.0,0.0,0.013483986258506775,0.01334882527589798
1.0,12.0,0.0,0.011085525155067444,0.010961372405290604
1.0,13.0,0.0,0.010603733360767365,0.010501367039978504
1.0,14.0,0.0,0.009597185999155045,0.0094943568110466
1.0,15.0,0.0,0.010362262837588787,0.01024863962084055
1.0,16.0,0.0,0.00998677872121334,0.009881006553769112
1.0,17.0,0.0,0.00962428841739893,0.009521875530481339
1.0,18.0,0.0,0.00947116781026125,0.009375182911753654
1.0,19.0,0.0,0.010083821602165699,0.009980876930058002
1.0,20.0,0.0,0.012704017572104931,0.012588612735271454
1.0,21.0,0.0,0.019571177661418915,0.01943344622850418
1.0,22.0,0.0,0.024558931589126587,0.024416480213403702
1.0,23.0,0.0,0.028082212433218956,0.027933329343795776
1.0,24.0,0.0,0.03282220661640167,0.03266672417521477
1.0,25.0,0.0,0.04335498437285423,0.04318218305706978
1.0,26.0,0.0,0.055292148143053055,0.055098410695791245
1.0,27.0,0.0,0.0510789155960083,0.050872497260570526
1.0,28.0,0.0,0.03679993003606796,0.0365755520761013
1.0,29.0,0.0,0.03181628882884979,0.0315728560090065
1.0,30.0,0.0,0.02873990684747696,0.028498830273747444
1.0,31.0,0.0,0.0248652845621109,0.024659164249897003
1.0,32.0,0.0,0.01849629357457161,0.018325703218579292
