lag,true_lag,is_within_ar_order,true_lag_within_ar_order,mean_abs_delta,mean_squared_delta,mse_to_conditional_mean_after_perturb,mse_increase_to_conditional_mean
1.0,2.0,1.0,1.0,1.761471152305603,10.112451553344727,11.737957954406738,8.771504402160645
2.0,3.0,1.0,1.0,0.894461989402771,2.3507533073425293,5.584896564483643,2.618443012237549
3.0,4.0,1.0,1.0,0.8845131993293762,1.9946266412734985,4.913720607757568,1.9472670555114746
4.0,5.0,1.0,1.0,0.7330236434936523,1.4334968328475952,4.444302082061768,1.4778485298156738
5.0,6.0,1.0,1.0,0.3509935736656189,0.3963036835193634,3.4368746280670166,0.47042107582092285
6.0,7.0,1.0,0.0,0.3607008159160614,0.42097124457359314,3.3662590980529785,0.39980554580688477
7.0,8.0,0.0,0.0,0.3674558699131012,0.46473225951194763,3.472748041152954,0.5062944889068604
8.0,9.0,0.0,0.0,0.3515515923500061,0.44750627875328064,3.5413081645965576,0.5748546123504639
9.0,10.0,0.0,0.0,0.34494146704673767,0.41908490657806396,3.3663995265960693,0.3999459743499756
10.0,11.0,0.0,0.0,0.3152132034301758,0.35113921761512756,3.312199115753174,0.3457455635070801
11.0,12.0,0.0,0.0,0.3105321228504181,0.3316784203052521,3.246823787689209,0.28037023544311523
12.0,13.0,0.0,0.0,0.2576233744621277,0.22065557539463043,3.160388708114624,0.19393515586853027
13.0,14.0,0.0,0.0,0.24686865508556366,0.19416771829128265,3.129225254058838,0.16277170181274414
14.0,15.0,0.0,0.0,0.21169155836105347,0.14029373228549957,3.0430288314819336,0.07657527923583984
15.0,16.0,0.0,0.0,0.18002209067344666,0.10168982297182083,2.9921140670776367,0.02566051483154297
16.0,17.0,0.0,0.0,0.16723184287548065,0.08721532672643661,3.027658700942993,0.061205148696899414
17.0,18.0,0.0,0.0,0.15734466910362244,0.08211495727300644,2.976682662963867,0.010229110717773438
18.0,19.0,0.0,0.0,0.14958789944648743,0.07900956273078918,3.020231008529663,0.053777456283569336
19.0,20.0,0.0,0.0,0.15342465043067932,0.09030166268348694,3.0330612659454346,0.06660771369934082
20.0,21.0,0.0,0.0,0.149785578250885,0.0912945494055748,3.0491786003112793,0.08272504806518555
21.0,22.0,0.0,0.0,0.15094126760959625,0.10208530724048615,3.0773561000823975,0.11090254783630371
22.0,23.0,0.0,0.0,0.14887592196464539,0.0956772118806839,3.025655746459961,0.05920219421386719
23.0,24.0,0.0,0.0,0.14458419382572174,0.10032330453395844,3.0450329780578613,0.07857942581176758
24.0,25.0,0.0,0.0,0.14590346813201904,0.08808685839176178,3.02858567237854,0.06213212013244629
25.0,26.0,0.0,0.0,0.1408199518918991,0.06744328141212463,2.9858880043029785,0.019434452056884766
26.0,27.0,0.0,0.0,0.1281510293483734,0.06099504977464676,3.0183651447296143,0.05191159248352051
27.0,28.0,0.0,0.0,0.11964859068393707,0.05078825354576111,2.9856927394866943,0.019239187240600586
28.0,29.0,0.0,0.0,0.1096334159374237,0.043277863413095474,3.0123348236083984,0.04588127136230469
29.0,30.0,0.0,0.0,0.09499333053827286,0.029978053644299507,3.004014730453491,0.03756117820739746
30.0,31.0,0.0,0.0,0.08404535055160522,0.023953380063176155,2.9833943843841553,0.016940832138061523
31.0,32.0,0.0,0.0,0.07053519040346146,0.015604746527969837,2.9523394107818604,-0.014114141464233398
32.0,33.0,0.0,0.0,0.06586610525846481,0.015462356619536877,2.9440176486968994,-0.022435903549194336
