test_ar_order,median_mase_to_noisy_next_x,median_smape_percent_to_noisy_next_x,mean_wql_to_noisy_next_x,zero_mase_to_noisy_next_x,last_value_mase_to_noisy_next_x,ols_mase_to_noisy_next_x,analytic_optimum_mase_to_noisy_next_x,median_mae_to_noisy_next_x,median_mse_to_noisy_next_x,median_mse_to_conditional_mean,zero_mse_to_conditional_mean,model_mse_over_zero_mse,mase_improvement_vs_zero_percent,wql_q0.1,wql_q0.2,wql_q0.3,wql_q0.4,wql_q0.5,wql_q0.6,wql_q0.7,wql_q0.8,wql_q0.9,permutation_top_p_recall,permutation_first_p_positive_share,mase_over_mean_in_range_mase,failure_mode
1,0.7459889054298401,128.7110447883606,0.6755452752113342,0.8518586754798889,1.026525855064392,0.7051758766174316,0.6919589042663574,0.8505227565765381,1.1176244020462036,0.15552982687950134,0.6477575898170471,0.24010498576084496,12.428090843872406,0.3893733322620392,0.6137740612030029,0.7600327730178833,0.8445795774459839,0.8714437484741211,0.8447073101997375,0.7594797611236572,0.6131910681724548,0.38332563638687134,1.0,0.6416458516500266,1.2349862578412087,in_training_range
2,0.6469388604164124,111.03752851486206,0.549130916595459,0.8697932362556458,1.0245176553726196,0.6192891597747803,0.6004424095153809,0.8570823073387146,1.157492756843567,0.19104883074760437,1.616495966911316,0.11818701355169275,25.621534699280303,0.32015958428382874,0.501524031162262,0.6167492270469666,0.682672917842865,0.7035651206970215,0.6834821701049805,0.6153850555419922,0.4992089867591858,0.3194311559200287,1.0,0.6568611381279817,1.0710086925721218,in_training_range
3,0.5697986483573914,98.57395887374878,0.47266843914985657,0.8647536039352417,1.0335279703140259,0.5411142110824585,0.5166463851928711,0.8988261222839355,1.2922272682189941,0.28736230731010437,3.001481771469116,0.09574014743039767,34.10855464904642,0.27980196475982666,0.43240833282470703,0.5281044244766235,0.5839076638221741,0.6024366617202759,0.5860180854797363,0.5328856706619263,0.4325408637523651,0.275912344455719,1.0,0.7152877651461516,0.9433029034827324,in_training_range
4,0.5266207456588745,91.19150638580322,0.4180527329444885,0.8862643241882324,1.0273529291152954,0.4724936783313751,0.44289276003837585,0.9548738598823547,1.465232253074646,0.552478551864624,5.026864528656006,0.10990520009345388,40.57971969691671,0.241597980260849,0.3780757784843445,0.46778711676597595,0.5192808508872986,0.5350750088691711,0.5189042091369629,0.4705934524536133,0.3834511339664459,0.24770906567573547,1.0,0.7454864573749073,0.8718217915158624,in_training_range
5,0.5308844447135925,89.10085558891296,0.4058016836643219,0.9181569218635559,1.082756757736206,0.43615418672561646,0.3960140347480774,1.141572117805481,2.14365816116333,1.1161346435546875,8.175668716430664,0.13651906434412986,42.17933426498903,0.23032903671264648,0.3633103370666504,0.4528777301311493,0.5038933157920837,0.5200289487838745,0.507331907749176,0.45956552028656006,0.3754405081272125,0.23943766951560974,0.8,0.7607067854770582,0.8788803545880749,in_training_range
6,0.5224945545196533,89.16486501693726,0.4052811563014984,0.9250363707542419,1.0471694469451904,0.39065852761268616,0.34268826246261597,1.3163225650787354,2.980541467666626,1.9874851703643799,11.452367782592773,0.17354360321760648,43.516323137258944,0.23181059956550598,0.36513766646385193,0.45134487748146057,0.5007389783859253,0.5177584886550903,0.5046809911727905,0.45995211601257324,0.3756970763206482,0.24040943384170532,1.0,0.7606813655840898,0.8649908730972726,good_extrapolation
7,0.5246346592903137,89.09229636192322,0.3988003432750702,0.9190888404846191,1.0607483386993408,0.36884400248527527,0.30740296840667725,1.482313632965088,3.753415107727051,2.8019816875457764,16.68950080871582,0.167888885333376,42.91796002944795,0.22481395304203033,0.35808077454566956,0.44284340739250183,0.49317410588264465,0.5099890828132629,0.49745920300483704,0.45469433069229126,0.3714877963066101,0.2366604059934616,1.0,0.8019135129901263,0.8685338212066458,good_extrapolation
