test_ar_order,lag,strength,is_within_ar_order,base_mse_to_conditional_mean,mse_after_gaussian_perturbation,mse_increase_after_gaussian_perturbation
1,1,0.0,1,0.15552982687950134,0.15552982687950134,0.0
1,1,0.25,1,0.15552982687950134,0.1861264407634735,0.030596613883972168
1,1,0.5,1,0.15552982687950134,0.27640604972839355,0.12087622284889221
1,1,1.0,1,0.15552982687950134,0.6093690395355225,0.4538392126560211
1,1,2.0,1,0.15552982687950134,1.5803359746932983,1.424806147813797
1,2,0.0,0,0.15552982687950134,0.15552982687950134,0.0
1,2,0.25,0,0.15552982687950134,0.16111783683300018,0.00558800995349884
1,2,0.5,0,0.15552982687950134,0.1792747974395752,0.023744970560073853
1,2,1.0,0,0.15552982687950134,0.27171650528907776,0.11618667840957642
1,2,2.0,0,0.15552982687950134,0.7287698984146118,0.5732400715351105
1,3,0.0,0,0.15552982687950134,0.15552982687950134,0.0
1,3,0.25,0,0.15552982687950134,0.15968073904514313,0.004150912165641785
1,3,0.5,0,0.15552982687950134,0.17103813588619232,0.015508309006690979
1,3,1.0,0,0.15552982687950134,0.21365226805210114,0.05812244117259979
1,3,2.0,0,0.15552982687950134,0.3616006672382355,0.20607084035873413
1,4,0.0,0,0.15552982687950134,0.15552982687950134,0.0
1,4,0.25,0,0.15552982687950134,0.159209206700325,0.0036793798208236694
1,4,0.5,0,0.15552982687950134,0.16631221771240234,0.010782390832901001
1,4,1.0,0,0.15552982687950134,0.19064877927303314,0.0351189523935318
1,4,2.0,0,0.15552982687950134,0.28206610679626465,0.1265362799167633
1,5,0.0,0,0.15552982687950134,0.15552982687950134,0.0
1,5,0.25,0,0.15552982687950134,0.1561252325773239,0.0005954056978225708
1,5,0.5,0,0.15552982687950134,0.15758036077022552,0.002050533890724182
1,5,1.0,0,0.15552982687950134,0.16234154999256134,0.0068117231130599976
1,5,2.0,0,0.15552982687950134,0.17861416935920715,0.02308434247970581
1,6,0.0,0,0.15552982687950134,0.15552982687950134,0.0
1,6,0.25,0,0.15552982687950134,0.15651215612888336,0.000982329249382019
1,6,0.5,0,0.15552982687950134,0.15885770320892334,0.003327876329421997
1,6,1.0,0,0.15552982687950134,0.16710764169692993,0.011577814817428589
1,6,2.0,0,0.15552982687950134,0.18893343210220337,0.033403605222702026
1,7,0.0,0,0.15552982687950134,0.15552982687950134,0.0
1,7,0.25,0,0.15552982687950134,0.1564539521932602,0.0009241253137588501
1,7,0.5,0,0.15552982687950134,0.1581062376499176,0.0025764107704162598
1,7,1.0,0,0.15552982687950134,0.16323743760585785,0.007707610726356506
1,7,2.0,0,0.15552982687950134,0.17980583012104034,0.024276003241539
1,8,0.0,0,0.15552982687950134,0.15552982687950134,0.0
1,8,0.25,0,0.15552982687950134,0.15583404898643494,0.00030422210693359375
1,8,0.5,0,0.15552982687950134,0.1571236252784729,0.0015937983989715576
1,8,1.0,0,0.15552982687950134,0.16236959397792816,0.006839767098426819
1,8,2.0,0,0.15552982687950134,0.17782635986804962,0.02229653298854828
1,9,0.0,0,0.15552982687950134,0.15552982687950134,0.0
1,9,0.25,0,0.15552982687950134,0.15512269735336304,-0.00040712952613830566
1,9,0.5,0,0.15552982687950134,0.15534496307373047,-0.00018486380577087402
1,9,1.0,0,0.15552982687950134,0.15695059299468994,0.0014207661151885986
1,9,2.0,0,0.15552982687950134,0.1662081927061081,0.01067836582660675
1,10,0.0,0,0.15552982687950134,0.15552982687950134,0.0
1,10,0.25,0,0.15552982687950134,0.15568703413009644,0.00015720725059509277
1,10,0.5,0,0.15552982687950134,0.1564348340034485,0.0009050071239471436
1,10,1.0,0,0.15552982687950134,0.15882526338100433,0.0032954365015029907
1,10,2.0,0,0.15552982687950134,0.16846734285354614,0.0129375159740448
1,11,0.0,0,0.15552982687950134,0.15552982687950134,0.0
1,11,0.25,0,0.15552982687950134,0.15518510341644287,-0.0003447234630584717
1,11,0.5,0,0.15552982687950134,0.1551772803068161,-0.0003525465726852417
1,11,1.0,0,0.15552982687950134,0.15651367604732513,0.0009838491678237915
1,11,2.0,0,0.15552982687950134,0.16561181843280792,0.01008199155330658
1,12,0.0,0,0.15552982687950134,0.15552982687950134,0.0
1,12,0.25,0,0.15552982687950134,0.15494035184383392,-0.0005894750356674194
1,12,0.5,0,0.15552982687950134,0.15500682592391968,-0.000523000955581665
1,12,1.0,0,0.15552982687950134,0.15733353793621063,0.0018037110567092896
1,12,2.0,0,0.15552982687950134,0.16772103309631348,0.012191206216812134
1,13,0.0,0,0.15552982687950134,0.15552982687950134,0.0
1,13,0.25,0,0.15552982687950134,0.1558237373828888,0.00029391050338745117
1,13,0.5,0,0.15552982687950134,0.1561073362827301,0.0005775094032287598
1,13,1.0,0,0.15552982687950134,0.15788446366786957,0.002354636788368225
1,13,2.0,0,0.15552982687950134,0.16932246088981628,0.013792634010314941
1,14,0.0,0,0.15552982687950134,0.15552982687950134,0.0
1,14,0.25,0,0.15552982687950134,0.156107097864151,0.0005772709846496582
1,14,0.5,0,0.15552982687950134,0.1570826768875122,0.0015528500080108643
1,14,1.0,0,0.15552982687950134,0.16027814149856567,0.004748314619064331
