test_ar_order,lag,is_within_ar_order,base_mse_to_conditional_mean,mse_after_permutation,mse_increase_after_permutation,mean_abs_forecast_change
5,27,0,1.1161346435546875,1.244619369506836,0.12848472595214844,0.17053641378879547
5,28,0,1.1161346435546875,1.2548867464065552,0.13875210285186768,0.1822575181722641
5,29,0,1.1161346435546875,1.235159993171692,0.1190253496170044,0.1748458445072174
5,30,0,1.1161346435546875,1.2323756217956543,0.1162409782409668,0.17674610018730164
5,31,0,1.1161346435546875,1.195882797241211,0.07974815368652344,0.1636083424091339
5,32,0,1.1161346435546875,1.1744658946990967,0.05833125114440918,0.1512562334537506
6,1,1,1.9874851703643799,10.633862495422363,8.646377325057983,1.8091552257537842
6,2,1,1.9874851703643799,8.329656600952148,6.3421714305877686,1.4928220510482788
6,3,1,1.9874851703643799,5.598242282867432,3.6107571125030518,1.1535369157791138
6,4,1,1.9874851703643799,3.82912540435791,1.8416402339935303,0.831240177154541
6,5,1,1.9874851703643799,2.480916738510132,0.49343156814575195,0.3494880199432373
6,6,1,1.9874851703643799,2.4991226196289062,0.5116374492645264,0.3724125623703003
6,7,0,1.9874851703643799,2.4799089431762695,0.49242377281188965,0.3293112814426422
6,8,0,1.9874851703643799,2.4098427295684814,0.42235755920410156,0.3355129659175873
6,9,0,1.9874851703643799,2.3991780281066895,0.41169285774230957,0.2934042513370514
6,10,0,1.9874851703643799,2.4230563640594482,0.43557119369506836,0.31143197417259216
6,11,0,1.9874851703643799,2.313706159591675,0.3262209892272949,0.2702428102493286
6,12,0,1.9874851703643799,2.34580135345459,0.35831618309020996,0.2933443784713745
6,13,0,1.9874851703643799,2.3327856063842773,0.34530043601989746,0.2680949568748474
6,14,0,1.9874851703643799,2.3216195106506348,0.3341343402862549,0.28250905871391296
6,15,0,1.9874851703643799,2.308212995529175,0.3207278251647949,0.2591386139392853
6,16,0,1.9874851703643799,2.2819125652313232,0.29442739486694336,0.27499377727508545
6,17,0,1.9874851703643799,2.2267329692840576,0.23924779891967773,0.25425371527671814
6,18,0,1.9874851703643799,2.2645263671875,0.2770411968231201,0.25651660561561584
6,19,0,1.9874851703643799,2.218989372253418,0.23150420188903809,0.23694990575313568
6,20,0,1.9874851703643799,2.183581590652466,0.19609642028808594,0.2501048445701599
6,21,0,1.9874851703643799,2.1774370670318604,0.18995189666748047,0.2301257699728012
6,22,0,1.9874851703643799,2.1787126064300537,0.19122743606567383,0.22036392986774445
6,23,0,1.9874851703643799,2.198631763458252,0.21114659309387207,0.20909473299980164
6,24,0,1.9874851703643799,2.203005313873291,0.21552014350891113,0.2147102653980255
6,25,0,1.9874851703643799,2.167013645172119,0.17952847480773926,0.2108883112668991
6,26,0,1.9874851703643799,2.1667404174804688,0.17925524711608887,0.20910139381885529
6,27,0,1.9874851703643799,2.1718082427978516,0.18432307243347168,0.20366141200065613
6,28,0,1.9874851703643799,2.1777684688568115,0.19028329849243164,0.21187250316143036
6,29,0,1.9874851703643799,2.175495147705078,0.18800997734069824,0.19450519979000092
6,30,0,1.9874851703643799,2.1370887756347656,0.14960360527038574,0.19276921451091766
6,31,0,1.9874851703643799,2.1033859252929688,0.11590075492858887,0.18542855978012085
6,32,0,1.9874851703643799,2.0548222064971924,0.0673370361328125,0.17403817176818848
7,1,1,2.8019816875457764,14.95358657836914,12.151604890823364,2.1441726684570312
7,2,1,2.8019816875457764,12.108707427978516,9.30672574043274,1.797013282775879
7,3,1,2.8019816875457764,7.3855156898498535,4.583534002304077,1.3273673057556152
7,4,1,2.8019816875457764,5.216939926147461,2.4149582386016846,0.9835712313652039
7,5,1,2.8019816875457764,3.5789783000946045,0.7769966125488281,0.4073551297187805
7,6,1,2.8019816875457764,3.4143905639648438,0.6124088764190674,0.4353828430175781
7,7,1,2.8019816875457764,3.454974889755249,0.6529932022094727,0.383807897567749
7,8,0,2.8019816875457764,3.399214744567871,0.5972330570220947,0.3931073248386383
7,9,0,2.8019816875457764,3.327223062515259,0.5252413749694824,0.3425902724266052
7,10,0,2.8019816875457764,3.3013062477111816,0.4993245601654053,0.357347309589386
7,11,0,2.8019816875457764,3.1860337257385254,0.384052038192749,0.31235018372535706
7,12,0,2.8019816875457764,3.2317159175872803,0.4297342300415039,0.33365944027900696
7,13,0,2.8019816875457764,3.181450843811035,0.3794691562652588,0.29808083176612854
7,14,0,2.8019816875457764,3.3119959831237793,0.5100142955780029,0.3448340594768524
7,15,0,2.8019816875457764,3.1819465160369873,0.37996482849121094,0.29653891921043396
7,16,0,2.8019816875457764,3.1841399669647217,0.3821582794189453,0.32884445786476135
7,17,0,2.8019816875457764,3.135235071182251,0.3332533836364746,0.29118257761001587
7,18,0,2.8019816875457764,3.140530586242676,0.3385488986968994,0.2952089011669159
7,19,0,2.8019816875457764,3.1007368564605713,0.2987551689147949,0.2837536931037903
7,20,0,2.8019816875457764,3.0475573539733887,0.2455756664276123,0.26912692189216614
7,21,0,2.8019816875457764,3.07041072845459,0.2684290409088135,0.25641509890556335
7,22,0,2.8019816875457764,3.036285877227783,0.23430418968200684,0.25064343214035034
7,23,0,2.8019816875457764,3.0488860607147217,0.2469043731689453,0.24091078341007233
7,24,0,2.8019816875457764,2.9881269931793213,0.18614530563354492,0.23678308725357056
7,25,0,2.8019816875457764,2.993867874145508,0.19188618659973145,0.23529775440692902
7,26,0,2.8019816875457764,2.9650466442108154,0.16306495666503906,0.23423457145690918
7,27,0,2.8019816875457764,3.0014641284942627,0.19948244094848633,0.22790931165218353
7,28,0,2.8019816875457764,3.032470703125,0.23048901557922363,0.24349837005138397
7,29,0,2.8019816875457764,2.9636435508728027,0.16166186332702637,0.21610017120838165
7,30,0,2.8019816875457764,2.95463490486145,0.15265321731567383,0.21541047096252441
7,31,0,2.8019816875457764,2.907679319381714,0.1056976318359375,0.20492450892925262
7,32,0,2.8019816875457764,2.891772985458374,0.08979129791259766,0.18948723375797272
