checkpoint_label,checkpoint,train_ar_order,test_ar_order,is_diagonal,patch_size,patch_stride,median_mase_to_noisy_next_x,median_smape_percent_to_noisy_next_x,mean_wql_to_noisy_next_x,zero_mase_to_noisy_next_x,last_value_mase_to_noisy_next_x,ols_mase_to_noisy_next_x,analytic_optimum_mase_to_noisy_next_x,median_mae_to_noisy_next_x,median_mse_to_noisy_next_x,median_mse_to_conditional_mean,zero_mse_to_conditional_mean,model_mse_over_zero_mse,mase_improvement_vs_zero_percent,wql_q0.1,wql_q0.2,wql_q0.3,wql_q0.4,wql_q0.5,wql_q0.6,wql_q0.7,wql_q0.8,wql_q0.9,mase_over_matched_specialist,failure_mode
ar3,outputs\ar3\scalar\sanity\ar3_scalar_rope_seed7_best_model.pt,3,7,0,1,1,0.5812982320785522,96.8103289604187,0.4539858102798462,0.9190888404846191,1.0607483386993408,0.36884400248527527,0.30740296840667725,1.693953037261963,5.0765156745910645,4.152716159820557,16.68950080871582,0.2488220712780018,36.75277008346178,0.25823917984962463,0.40518423914909363,0.5017296671867371,0.5603561401367188,0.5828035473823547,0.5669763684272766,0.517626941204071,0.42104804515838623,0.2719077467918396,1.0564881801411465,good_transfer
ar4,outputs\ar4\scalar\sanity\ar4_scalar_rope_seed7_best_model.pt,4,1,0,1,1,0.7740122675895691,128.05789709091187,0.7051923871040344,0.8518586754798889,1.026525855064392,0.7051758766174316,0.6919589042663574,0.8826733827590942,1.2156082391738892,0.24007008969783783,0.6477575898170471,0.370617177585898,9.138418159146594,0.4104994833469391,0.645916759967804,0.7938396334648132,0.878493070602417,0.9043853282928467,0.8755676746368408,0.7886396050453186,0.6406862735748291,0.4087035655975342,1.0769119068701076,good_transfer
ar4,outputs\ar4\scalar\sanity\ar4_scalar_rope_seed7_best_model.pt,4,2,0,1,1,0.6725853681564331,112.22752332687378,0.5720088481903076,0.8697932362556458,1.0245176553726196,0.6192891597747803,0.6004424095153809,0.8930538296699524,1.2552268505096436,0.2871457636356354,1.616495966911316,0.1776346922685448,22.672959489564274,0.3355730175971985,0.5229208469390869,0.642817497253418,0.7104038000106812,0.7330934405326843,0.7123472690582275,0.6426327228546143,0.5190736651420593,0.3292171061038971,1.0531301992780286,good_transfer
ar4,outputs\ar4\scalar\sanity\ar4_scalar_rope_seed7_best_model.pt,4,3,0,1,1,0.6083123087882996,102.41570472717285,0.5107067227363586,0.8647536039352417,1.0335279703140259,0.5411142110824585,0.5166463851928711,0.9698674082756042,1.5175386667251587,0.4795231521129608,3.001481771469116,0.15976214037716832,29.654839711560903,0.3022870123386383,0.46880409121513367,0.5721482038497925,0.6321585178375244,0.650052011013031,0.6311743855476379,0.5719660520553589,0.46854227781295776,0.29922738671302795,1.0366076605950147,good_transfer
ar4,outputs\ar4\scalar\sanity\ar4_scalar_rope_seed7_best_model.pt,4,4,1,1,1,0.5787052512168884,97.42604494094849,0.4705435037612915,0.8862643241882324,1.0273529291152954,0.4724936783313751,0.44289276003837585,1.0759204626083374,1.9084992408752441,0.9971402883529663,5.026864528656006,0.1983622758617615,34.70286060008684,0.27428606152534485,0.43205714225769043,0.5308447480201721,0.5861756801605225,0.6029048562049866,0.5825756788253784,0.5260233283042908,0.42601925134658813,0.27400457859039307,1.0,in_distribution
ar4,outputs\ar4\scalar\sanity\ar4_scalar_rope_seed7_best_model.pt,4,5,0,1,1,0.5820795297622681,94.8667585849762,0.4551810622215271,0.9181569218635559,1.082756757736206,0.43615418672561646,0.3960140347480774,1.2780258655548096,2.8347184658050537,1.8186399936676025,8.175668716430664,0.22244541171447868,36.6034807447905,0.26649367809295654,0.4144394099712372,0.5103209018707275,0.5658794045448303,0.5821888446807861,0.5649153590202332,0.5090667009353638,0.41530898213386536,0.26801660656929016,1.0272147361744492,good_transfer
ar4,outputs\ar4\scalar\sanity\ar4_scalar_rope_seed7_best_model.pt,4,6,0,1,1,0.5803608298301697,95.64250111579895,0.4600920081138611,0.9250363707542419,1.0471694469451904,0.39065852761268616,0.34268826246261597,1.4927104711532593,3.91229510307312,2.9078643321990967,11.452367782592773,0.25390944365399754,37.26075555743133,0.26857253909111023,0.4208085834980011,0.5147593021392822,0.5705004334449768,0.5871384143829346,0.5714463591575623,0.517977237701416,0.42027246952056885,0.2693524658679962,1.1416563729855504,good_transfer
ar4,outputs\ar4\scalar\sanity\ar4_scalar_rope_seed7_best_model.pt,4,7,0,1,1,0.5766165852546692,94.64831948280334,0.44944000244140625,0.9190888404846191,1.0607483386993408,0.36884400248527527,0.30740296840667725,1.667453408241272,4.980926513671875,4.108407497406006,16.68950080871582,0.24616718885087666,37.26214922263341,0.2574177384376526,0.4056662917137146,0.5005226135253906,0.5556715130805969,0.5736863613128662,0.5591570138931274,0.5071505904197693,0.41673776507377625,0.2689499855041504,1.0479794590405473,good_transfer
ar5,outputs\ar5\scalar\sanity\ar5_scalar_rope_seed7_best_model.pt,5,1,0,1,1,0.7661157846450806,128.19744348526,0.7009178996086121,0.8518586754798889,1.026525855064392,0.7051758766174316,0.6919589042663574,0.877916693687439,1.1940113306045532,0.23677971959114075,0.6477575898170471,0.36553754570134317,10.065389166402005,0.41154614090919495,0.6414485573768616,0.7909358739852905,0.874824583530426,0.899511456489563,0.8683736324310303,0.7828410267829895,0.6353099942207336,0.4034695029258728,1.0659252379742785,good_transfer
ar5,outputs\ar5\scalar\sanity\ar5_scalar_rope_seed7_best_model.pt,5,2,0,1,1,0.6736214756965637,111.35369539260864,0.571514904499054,0.8697932362556458,1.0245176553726196,0.6192891597747803,0.6004424095153809,0.8927634358406067,1.2494494915008545,0.2963031828403473,1.616495966911316,0.1832996734328401,22.553838358594007,0.3363889157772064,0.52254718542099,0.6400132179260254,0.7089375257492065,0.7328552007675171,0.710744321346283,0.6403307914733887,0.5201069712638855,0.3317095637321472,1.0547525303483611,good_transfer
