test_ar_order,median_mase_to_noisy_next_x,median_smape_percent_to_noisy_next_x,mean_wql_to_noisy_next_x,zero_mase_to_noisy_next_x,last_value_mase_to_noisy_next_x,ols_mase_to_noisy_next_x,analytic_optimum_mase_to_noisy_next_x,median_mae_to_noisy_next_x,median_mse_to_noisy_next_x,median_mse_to_conditional_mean,zero_mse_to_conditional_mean,model_mse_over_zero_mse,mase_improvement_vs_zero_percent,wql_q0.1,wql_q0.2,wql_q0.3,wql_q0.4,wql_q0.5,wql_q0.6,wql_q0.7,wql_q0.8,wql_q0.9,permutation_top_p_recall,permutation_first_p_positive_share,mase_over_mean_in_range_mase,failure_mode
1,0.7469956278800964,128.52201461791992,0.678029477596283,0.8518586754798889,1.026525855064392,0.7051758766174316,0.6919589042663574,0.8531583547592163,1.1366275548934937,0.18047195672988892,0.6477575898170471,0.2786103313445721,12.309911328979373,0.38807040452957153,0.6140424609184265,0.7627552151679993,0.847834050655365,0.8741442561149597,0.8453987240791321,0.765165388584137,0.6182425618171692,0.38661226630210876,1.0,0.5545297218533913,1.2353939452965008,in_training_range
2,0.6552889943122864,110.76129674911499,0.5529384613037109,0.8697932362556458,1.0245176553726196,0.6192891597747803,0.6004424095153809,0.8666664361953735,1.175376534461975,0.21710331737995148,1.616495966911316,0.1343048926962539,24.661521037663398,0.3227092921733856,0.5051281452178955,0.6219838261604309,0.688840925693512,0.7114325165748596,0.687534511089325,0.6177873015403748,0.5011874437332153,0.319842666387558,1.0,0.6015266808398453,1.0837279707917844,in_training_range
3,0.5766274929046631,98.65038394927979,0.4772944450378418,0.8647536039352417,1.0335279703140259,0.5411142110824585,0.5166463851928711,0.9104679226875305,1.3269850015640259,0.3100668489933014,3.001481771469116,0.10330459173221464,33.31886790866215,0.27931955456733704,0.4338369071483612,0.5314995646476746,0.5901147127151489,0.6102396249771118,0.5933557152748108,0.5376192927360535,0.43936875462532043,0.2802959084510803,1.0,0.6605781840555616,0.9536362554725235,in_training_range
4,0.5262256264686584,91.1957323551178,0.41806766390800476,0.8862643241882324,1.0273529291152954,0.4724936783313751,0.44289276003837585,0.9533379077911377,1.4494554996490479,0.531151533126831,5.026864528656006,0.1056625914820189,40.624302241811314,0.245649516582489,0.3813496530056,0.4696640074253082,0.520613431930542,0.5342143177986145,0.5185912847518921,0.46677830815315247,0.3821719288825989,0.24357649683952332,1.0,0.7015109960405193,0.8702808002292464,in_training_range
5,0.5181716680526733,87.50815987586975,0.3960933983325958,0.9181569218635559,1.082756757736206,0.43615418672561646,0.3960140347480774,1.111165165901184,2.0062575340270996,0.9495882391929626,8.175668716430664,0.1161480818424764,43.5639316424304,0.22851777076721191,0.3570149540901184,0.44168612360954285,0.4919271171092987,0.5061774849891663,0.4929017424583435,0.44589218497276306,0.36615249514579773,0.2345707267522812,1.0,0.7463020106377051,0.856961028209945,in_training_range
6,0.5064958333969116,85.96215844154358,0.392548143863678,0.9250363707542419,1.0471694469451904,0.39065852761268616,0.34268826246261597,1.2715731859207153,2.7865493297576904,1.779651403427124,11.452367782592773,0.15539593533942703,45.24584660558451,0.2304532825946808,0.3576432764530182,0.43925708532333374,0.485287606716156,0.5001569390296936,0.48777151107788086,0.4395582675933838,0.3591582179069519,0.23364700376987457,1.0,0.7502857685358408,0.8376513362898654,good_extrapolation
7,0.5160139203071594,87.34285831451416,0.3930651843547821,0.9190888404846191,1.0607483386993408,0.36884400248527527,0.30740296840667725,1.4646689891815186,3.6666457653045654,2.733208179473877,16.68950080871582,0.16376812049683975,43.85592582811967,0.22614160180091858,0.35341838002204895,0.4371492266654968,0.48698392510414124,0.5039185285568237,0.49089276790618896,0.44396206736564636,0.3644006848335266,0.23071947693824768,1.0,0.7967894147927385,0.8533925086620462,good_extrapolation
