test_ar_order,lag,is_within_ar_order,base_mse_to_conditional_mean,mse_after_permutation,mse_increase_after_permutation,mean_abs_forecast_change
1,1,1,0.18047195672988892,0.9972571134567261,0.8167851567268372,0.6120343804359436
1,2,0,0.18047195672988892,0.40006938576698303,0.21959742903709412,0.3236476480960846
1,3,0,0.18047195672988892,0.24694931507110596,0.06647735834121704,0.2520110309123993
1,4,0,0.18047195672988892,0.2382241040468216,0.05775214731693268,0.2554773688316345
1,5,0,0.18047195672988892,0.2309080809354782,0.050436124205589294,0.19429638981819153
1,6,0,0.18047195672988892,0.20262013375759125,0.02214817702770233,0.18349432945251465
1,7,0,0.18047195672988892,0.20645208656787872,0.025980129837989807,0.15234661102294922
1,8,0,0.18047195672988892,0.19671259820461273,0.016240641474723816,0.14302341639995575
1,9,0,0.18047195672988892,0.19395466148853302,0.013482704758644104,0.11610371619462967
1,10,0,0.18047195672988892,0.1943097561597824,0.013837799429893494,0.11909717321395874
1,11,0,0.18047195672988892,0.1930372714996338,0.012565314769744873,0.11791495233774185
1,12,0,0.18047195672988892,0.1913517862558365,0.01087982952594757,0.11385022848844528
1,13,0,0.18047195672988892,0.1912228763103485,0.010750919580459595,0.1104092001914978
1,14,0,0.18047195672988892,0.18829314410686493,0.007821187376976013,0.11410237848758698
1,15,0,0.18047195672988892,0.19530966877937317,0.014837712049484253,0.11543269455432892
1,16,0,0.18047195672988892,0.18658630549907684,0.006114348769187927,0.10851715505123138
1,17,0,0.18047195672988892,0.18853141367435455,0.008059456944465637,0.10121987760066986
1,18,0,0.18047195672988892,0.18743006885051727,0.006958112120628357,0.10196038335561752
1,19,0,0.18047195672988892,0.18881279230117798,0.008340835571289062,0.1058095172047615
1,20,0,0.18047195672988892,0.1896856725215912,0.00921371579170227,0.10086018592119217
1,21,0,0.18047195672988892,0.18625472486019135,0.005782768130302429,0.09365956485271454
1,22,0,0.18047195672988892,0.1873868852853775,0.006914928555488586,0.09811335057020187
1,23,0,0.18047195672988892,0.18388083577156067,0.003408879041671753,0.10490547120571136
1,24,0,0.18047195672988892,0.18504789471626282,0.004575937986373901,0.09495076537132263
1,25,0,0.18047195672988892,0.1879042685031891,0.007432311773300171,0.08588609844446182
1,26,0,0.18047195672988892,0.18456609547138214,0.004094138741493225,0.09170814603567123
1,27,0,0.18047195672988892,0.18377873301506042,0.003306776285171509,0.0934840589761734
1,28,0,0.18047195672988892,0.18765534460544586,0.007183387875556946,0.08338230103254318
1,29,0,0.18047195672988892,0.1906602382659912,0.010188281536102295,0.08347679674625397
1,30,0,0.18047195672988892,0.18857447803020477,0.008102521300315857,0.08509419113397598
1,31,0,0.18047195672988892,0.192880317568779,0.012408360838890076,0.08502524346113205
1,32,0,0.18047195672988892,0.18172761797904968,0.0012556612491607666,0.06453601270914078
2,1,1,0.21710331737995148,1.6354433298110962,1.4183400124311447,0.7700096368789673
2,2,1,0.21710331737995148,1.1907646656036377,0.9736613482236862,0.6458690166473389
2,3,0,0.21710331737995148,0.5181664228439331,0.30106310546398163,0.3548504710197449
2,4,0,0.21710331737995148,0.4655316472053528,0.2484283298254013,0.3593451678752899
