test_ar_order,lag,strength,is_within_ar_order,base_mse_to_conditional_mean,mse_after_gaussian_perturbation,mse_increase_after_gaussian_perturbation
2,7,2.0,0,0.21710331737995148,0.3039049208164215,0.08680160343647003
2,8,0.0,0,0.21710331737995148,0.21710331737995148,0.0
2,8,0.25,0,0.21710331737995148,0.22095045447349548,0.0038471370935440063
2,8,0.5,0,0.21710331737995148,0.2285725474357605,0.011469230055809021
2,8,1.0,0,0.21710331737995148,0.2540189325809479,0.0369156152009964
2,8,2.0,0,0.21710331737995148,0.33054566383361816,0.11344234645366669
2,9,0.0,0,0.21710331737995148,0.21710331737995148,0.0
2,9,0.25,0,0.21710331737995148,0.21785347163677216,0.0007501542568206787
2,9,0.5,0,0.21710331737995148,0.22084300220012665,0.003739684820175171
2,9,1.0,0,0.21710331737995148,0.2304047793149948,0.013301461935043335
2,9,2.0,0,0.21710331737995148,0.2658791244029999,0.0487758070230484
2,10,0.0,0,0.21710331737995148,0.21710331737995148,0.0
2,10,0.25,0,0.21710331737995148,0.21856717765331268,0.001463860273361206
2,10,0.5,0,0.21710331737995148,0.22261008620262146,0.005506768822669983
2,10,1.0,0,0.21710331737995148,0.23505736887454987,0.01795405149459839
2,10,2.0,0,0.21710331737995148,0.27437078952789307,0.05726747214794159
2,11,0.0,0,0.21710331737995148,0.21710331737995148,0.0
2,11,0.25,0,0.21710331737995148,0.21899904310703278,0.0018957257270812988
2,11,0.5,0,0.21710331737995148,0.2229556441307068,0.00585232675075531
2,11,1.0,0,0.21710331737995148,0.23575687408447266,0.01865355670452118
2,11,2.0,0,0.21710331737995148,0.27384862303733826,0.05674530565738678
2,12,0.0,0,0.21710331737995148,0.21710331737995148,0.0
2,12,0.25,0,0.21710331737995148,0.21796363592147827,0.0008603185415267944
2,12,0.5,0,0.21710331737995148,0.2217150777578354,0.004611760377883911
2,12,1.0,0,0.21710331737995148,0.23452311754226685,0.01741980016231537
2,12,2.0,0,0.21710331737995148,0.26893168687820435,0.05182836949825287
2,13,0.0,0,0.21710331737995148,0.21710331737995148,0.0
2,13,0.25,0,0.21710331737995148,0.2172769010066986,0.00017358362674713135
2,13,0.5,0,0.21710331737995148,0.21964097023010254,0.002537652850151062
2,13,1.0,0,0.21710331737995148,0.23018214106559753,0.013078823685646057
2,13,2.0,0,0.21710331737995148,0.26796433329582214,0.050861015915870667
2,14,0.0,0,0.21710331737995148,0.21710331737995148,0.0
2,14,0.25,0,0.21710331737995148,0.21844877302646637,0.0013454556465148926
2,14,0.5,0,0.21710331737995148,0.2220357358455658,0.004932418465614319
2,14,1.0,0,0.21710331737995148,0.23379017412662506,0.016686856746673584
2,14,2.0,0,0.21710331737995148,0.2736431360244751,0.05653981864452362
2,15,0.0,0,0.21710331737995148,0.21710331737995148,0.0
2,15,0.25,0,0.21710331737995148,0.21877440810203552,0.0016710907220840454
2,15,0.5,0,0.21710331737995148,0.2231472134590149,0.0060438960790634155
2,15,1.0,0,0.21710331737995148,0.23956309258937836,0.02245977520942688
2,15,2.0,0,0.21710331737995148,0.2867623567581177,0.0696590393781662
2,16,0.0,0,0.21710331737995148,0.21710331737995148,0.0
2,16,0.25,0,0.21710331737995148,0.21915994584560394,0.002056628465652466
2,16,0.5,0,0.21710331737995148,0.22295841574668884,0.005855098366737366
2,16,1.0,0,0.21710331737995148,0.23470251262187958,0.0175991952419281
2,16,2.0,0,0.21710331737995148,0.2708262503147125,0.05372293293476105
2,17,0.0,0,0.21710331737995148,0.21710331737995148,0.0
2,17,0.25,0,0.21710331737995148,0.216619610786438,-0.00048370659351348877
2,17,0.5,0,0.21710331737995148,0.21763889491558075,0.0005355775356292725
2,17,1.0,0,0.21710331737995148,0.22421319782733917,0.007109880447387695
2,17,2.0,0,0.21710331737995148,0.2505963146686554,0.03349299728870392
2,18,0.0,0,0.21710331737995148,0.21710331737995148,0.0
2,18,0.25,0,0.21710331737995148,0.21678686141967773,-0.0003164559602737427
2,18,0.5,0,0.21710331737995148,0.21873115003108978,0.0016278326511383057
2,18,1.0,0,0.21710331737995148,0.22713953256607056,0.01003621518611908
2,18,2.0,0,0.21710331737995148,0.2571112811565399,0.04000796377658844
2,19,0.0,0,0.21710331737995148,0.21710331737995148,0.0
2,19,0.25,0,0.21710331737995148,0.21716608107089996,6.276369094848633e-05
2,19,0.5,0,0.21710331737995148,0.2194424420595169,0.0023391246795654297
2,19,1.0,0,0.21710331737995148,0.230670765042305,0.013567447662353516
2,19,2.0,0,0.21710331737995148,0.2751311659812927,0.05802784860134125
2,20,0.0,0,0.21710331737995148,0.21710331737995148,0.0
2,20,0.25,0,0.21710331737995148,0.21805119514465332,0.0009478777647018433
2,20,0.5,0,0.21710331737995148,0.2208673506975174,0.003764033317565918
2,20,1.0,0,0.21710331737995148,0.23078873753547668,0.013685420155525208
2,20,2.0,0,0.21710331737995148,0.2579309642314911,0.04082764685153961
2,21,0.0,0,0.21710331737995148,0.21710331737995148,0.0
2,21,0.25,0,0.21710331737995148,0.21742692589759827,0.00032360851764678955
2,21,0.5,0,0.21710331737995148,0.21894274652004242,0.0018394291400909424
2,21,1.0,0,0.21710331737995148,0.2252967655658722,0.008193448185920715
2,21,2.0,0,0.21710331737995148,0.24792581796646118,0.030822500586509705
2,22,0.0,0,0.21710331737995148,0.21710331737995148,0.0
2,22,0.25,0,0.21710331737995148,0.21744579076766968,0.0003424733877182007
2,22,0.5,0,0.21710331737995148,0.21953970193862915,0.0024363845586776733
2,22,1.0,0,0.21710331737995148,0.22705936431884766,0.00995604693889618
2,22,2.0,0,0.21710331737995148,0.25172266364097595,0.034619346261024475
2,23,0.0,0,0.21710331737995148,0.21710331737995148,0.0
2,23,0.25,0,0.21710331737995148,0.21893881261348724,0.0018354952335357666
2,23,0.5,0,0.21710331737995148,0.22338858246803284,0.00628526508808136
2,23,1.0,0,0.21710331737995148,0.23782071471214294,0.020717397332191467
2,23,2.0,0,0.21710331737995148,0.28000667691230774,0.06290335953235626
