lag,true_lag,is_within_ar_order,true_lag_within_ar_order,mean_abs_delta,mean_squared_delta,mse_to_conditional_mean_after_perturb,mse_increase_to_conditional_mean
1.0,2.0,1.0,1.0,0.8042939901351929,1.7612050771713257,3.084268093109131,-0.34794116020202637
2.0,3.0,1.0,0.0,0.8099348545074463,1.4097490310668945,2.933152437210083,-0.4990568161010742
3.0,4.0,0.0,0.0,0.17131002247333527,0.10005288571119308,3.392014265060425,-0.04019498825073242
4.0,5.0,0.0,0.0,0.13019095361232758,0.05504545569419861,3.247910737991333,-0.18429851531982422
5.0,6.0,0.0,0.0,0.10291586816310883,0.03667750954627991,3.296654462814331,-0.13555479049682617
6.0,7.0,0.0,0.0,0.10146132111549377,0.03255495801568031,3.311795473098755,-0.12041378021240234
7.0,8.0,0.0,0.0,0.09507552534341812,0.030626697465777397,3.352898359298706,-0.07931089401245117
8.0,9.0,0.0,0.0,0.10558798164129257,0.0366816408932209,3.309727430343628,-0.1224818229675293
9.0,10.0,0.0,0.0,0.10729937255382538,0.0370287150144577,3.3322606086730957,-0.09994864463806152
10.0,11.0,0.0,0.0,0.11159572750329971,0.04255296289920807,3.2835428714752197,-0.1486663818359375
11.0,12.0,0.0,0.0,0.1075025349855423,0.0381380170583725,3.3372411727905273,-0.09496808052062988
12.0,13.0,0.0,0.0,0.1035178080201149,0.03629259765148163,3.3164844512939453,-0.11572480201721191
13.0,14.0,0.0,0.0,0.09869076311588287,0.0325620099902153,3.3506953716278076,-0.08151388168334961
14.0,15.0,0.0,0.0,0.0960857942700386,0.029035741463303566,3.342428684234619,-0.08978056907653809
15.0,16.0,0.0,0.0,0.09754684567451477,0.03199139982461929,3.3479089736938477,-0.08430027961730957
16.0,17.0,0.0,0.0,0.1003418117761612,0.03160913661122322,3.321437358856201,-0.11077189445495605
17.0,18.0,0.0,0.0,0.10581222176551819,0.03833184763789177,3.329367160797119,-0.10284209251403809
18.0,19.0,0.0,0.0,0.09929067641496658,0.03135119751095772,3.332667350769043,-0.09954190254211426
19.0,20.0,0.0,0.0,0.09653186053037643,0.03291609138250351,3.3264150619506836,-0.10579419136047363
20.0,21.0,0.0,0.0,0.09902644902467728,0.032896026968955994,3.330298900604248,-0.10191035270690918
21.0,22.0,0.0,0.0,0.10157321393489838,0.03146748244762421,3.331711530685425,-0.10049772262573242
22.0,23.0,0.0,0.0,0.10875163972377777,0.03869832679629326,3.3283352851867676,-0.10387396812438965
23.0,24.0,0.0,0.0,0.10916504263877869,0.03896205499768257,3.3236305713653564,-0.10857868194580078
24.0,25.0,0.0,0.0,0.1089669018983841,0.039340171962976456,3.320175886154175,-0.11203336715698242
25.0,26.0,0.0,0.0,0.10294535756111145,0.034467972815036774,3.343865394592285,-0.08834385871887207
26.0,27.0,0.0,0.0,0.09881001710891724,0.03265787288546562,3.3532896041870117,-0.07891964912414551
27.0,28.0,0.0,0.0,0.1014132872223854,0.03575733304023743,3.324937582015991,-0.10727167129516602
28.0,29.0,0.0,0.0,0.10096286237239838,0.031261153519153595,3.338289976119995,-0.09391927719116211
29.0,30.0,0.0,0.0,0.09814901649951935,0.032598190009593964,3.3432257175445557,-0.08898353576660156
30.0,31.0,0.0,0.0,0.09090062230825424,0.02580675482749939,3.3371944427490234,-0.09501481056213379
31.0,32.0,0.0,0.0,0.08413790911436081,0.023065993562340736,3.3684356212615967,-0.06377363204956055
32.0,33.0,0.0,0.0,0.07069000601768494,0.016157153993844986,3.3912575244903564,-0.04095172882080078
