layer,lag,is_within_ar_order,context_normalized_attention,raw_attention
0.0,1.0,1.0,0.33329787850379944,0.3328118324279785
0.0,2.0,1.0,0.3680332601070404,0.36792248487472534
0.0,3.0,0.0,0.047908805310726166,0.04780110716819763
0.0,4.0,0.0,0.0007347911014221609,0.0007322655292227864
0.0,5.0,0.0,1.2595617590704933e-05,1.2539889212348498e-05
0.0,6.0,0.0,1.042673261508753e-06,1.0415336646474316e-06
0.0,7.0,0.0,7.1288436629401986e-06,7.128820470825303e-06
0.0,8.0,0.0,6.669676076853648e-05,6.669674621662125e-05
0.0,9.0,0.0,0.0006094987038522959,0.000609498587436974
0.0,10.0,0.0,0.002083474537357688,0.0020834743045270443
0.0,11.0,0.0,0.004435099195688963,0.004435099195688963
0.0,12.0,0.0,0.0064995018765330315,0.0064995018765330315
0.0,13.0,0.0,0.008812684565782547,0.008812682703137398
0.0,14.0,0.0,0.010890388861298561,0.010890388861298561
0.0,15.0,0.0,0.012190047651529312,0.012190047651529312
0.0,16.0,0.0,0.012235783040523529,0.012235783040523529
0.0,17.0,0.0,0.011730038560926914,0.01173003762960434
0.0,18.0,0.0,0.011222309432923794,0.011222311295568943
0.0,19.0,0.0,0.011760476045310497,0.011760476045310497
0.0,20.0,0.0,0.009592692367732525,0.009592676535248756
0.0,21.0,0.0,0.010675862431526184,0.010675862431526184
0.0,22.0,0.0,0.012923303060233593,0.012923303060233593
0.0,23.0,0.0,0.01293842401355505,0.01293842401355505
0.0,24.0,0.0,0.014298859052360058,0.014298859052360058
0.0,25.0,0.0,0.014354522339999676,0.014354522339999676
0.0,26.0,0.0,0.01570103131234646,0.01570103131234646
0.0,27.0,0.0,0.016036927700042725,0.016036927700042725
0.0,28.0,0.0,0.013664137572050095,0.01366413664072752
0.0,29.0,0.0,0.01330761332064867,0.01330761332064867
0.0,30.0,0.0,0.011253458447754383,0.011253459379076958
0.0,31.0,0.0,0.00809656921774149,0.00809656921774149
0.0,32.0,0.0,0.004625087603926659,0.004625087138265371
1.0,1.0,1.0,0.07554991543292999,0.07395270466804504
1.0,2.0,1.0,0.17962327599525452,0.17686288058757782
1.0,3.0,0.0,0.026662876829504967,0.02635408751666546
1.0,4.0,0.0,0.024914730340242386,0.02469889633357525
1.0,5.0,0.0,0.026239395141601562,0.026053456589579582
1.0,6.0,0.0,0.02543862909078598,0.02523735538125038
1.0,7.0,0.0,0.02723640762269497,0.026975657790899277
1.0,8.0,0.0,0.032999858260154724,0.03246549889445305
1.0,9.0,0.0,0.029111672192811966,0.028875986114144325
1.0,10.0,0.0,0.02698243409395218,0.026759305968880653
1.0,11.0,0.0,0.02532595954835415,0.025119908154010773
1.0,12.0,0.0,0.023311294615268707,0.023102108389139175
1.0,13.0,0.0,0.022342126816511154,0.02214328572154045
1.0,14.0,0.0,0.02778606303036213,0.027447495609521866
1.0,15.0,0.0,0.024540359154343605,0.02430511824786663
1.0,16.0,0.0,0.02311398647725582,0.02292056381702423
1.0,17.0,0.0,0.022690720856189728,0.022494718432426453
1.0,18.0,0.0,0.022402750328183174,0.02220449224114418
1.0,19.0,0.0,0.023632362484931946,0.02343553490936756
1.0,20.0,0.0,0.029212553054094315,0.028894389048218727
1.0,21.0,0.0,0.03172784671187401,0.031368985772132874
1.0,22.0,0.0,0.031371165066957474,0.031150972470641136
1.0,23.0,0.0,0.028937438502907753,0.0287160687148571
1.0,24.0,0.0,0.027875777333974838,0.02766912616789341
1.0,25.0,0.0,0.026413029059767723,0.026203442364931107
1.0,26.0,0.0,0.02647542580962181,0.02625223807990551
1.0,27.0,0.0,0.026997609063982964,0.02665647491812706
1.0,28.0,0.0,0.022617366164922714,0.022407062351703644
1.0,29.0,0.0,0.02011442556977272,0.019922679290175438
1.0,30.0,0.0,0.016516823321580887,0.01634657010436058
1.0,31.0,0.0,0.012624495662748814,0.01248222216963768
1.0,32.0,0.0,0.00921122170984745,0.009110628627240658
