layer,lag,is_within_ar_order,context_normalized_attention,raw_attention
0.0,1.0,1.0,0.2905591130256653,0.26074862480163574
0.0,2.0,1.0,0.08764814585447311,0.07576355338096619
0.0,3.0,0.0,0.09441103786230087,0.08284084498882294
0.0,4.0,0.0,0.022489387542009354,0.005331133492290974
0.0,5.0,0.0,0.00442646024748683,0.00022020356846041977
0.0,6.0,0.0,7.789744267938659e-05,2.3081863673724e-06
0.0,7.0,0.0,3.1821822631172836e-05,3.1801810109755024e-05
0.0,8.0,0.0,5.438226435217075e-05,5.423423135653138e-05
0.0,9.0,0.0,0.00018209942209068686,0.00018033289234153926
0.0,10.0,0.0,0.00020220874284859747,0.00020220714213792235
0.0,11.0,0.0,0.00013409068924374878,0.0001340900344075635
0.0,12.0,0.0,0.0001351019600406289,0.0001351002574665472
0.0,13.0,0.0,0.0002932068600784987,0.00029320476460270584
0.0,14.0,0.0,0.00425243005156517,0.00425232807174325
0.0,15.0,0.0,0.05538245290517807,0.05538104102015495
0.0,16.0,0.0,0.11554445326328278,0.11554262042045593
0.0,17.0,0.0,0.0726238340139389,0.07262251526117325
0.0,18.0,0.0,0.007720651105046272,0.007632566150277853
0.0,19.0,0.0,0.005038823001086712,0.005033315159380436
0.0,20.0,0.0,0.005131940357387066,0.005131566431373358
0.0,21.0,0.0,0.008882807567715645,0.008704262785613537
0.0,22.0,0.0,0.011162891052663326,0.011064628139138222
0.0,23.0,0.0,0.01344379223883152,0.013443662784993649
0.0,24.0,0.0,0.016975415870547295,0.0169754046946764
0.0,25.0,0.0,0.020338568836450577,0.020338568836450577
0.0,26.0,0.0,0.021431706845760345,0.021431706845760345
0.0,27.0,0.0,0.01999782584607601,0.01999782584607601
0.0,28.0,0.0,0.021236499771475792,0.021236499771475792
0.0,29.0,0.0,0.02183709107339382,0.02183709107339382
0.0,30.0,0.0,0.024116167798638344,0.024116167798638344
0.0,31.0,0.0,0.026579566299915314,0.026579570025205612
0.0,32.0,0.0,0.02765807695686817,0.02765807695686817
1.0,1.0,1.0,0.12253215909004211,0.11602280288934708
1.0,2.0,1.0,0.10406598448753357,0.09736193716526031
1.0,3.0,0.0,0.06273600459098816,0.06010565534234047
1.0,4.0,0.0,0.04769259691238403,0.04615406319499016
1.0,5.0,0.0,0.03819768875837326,0.03703464940190315
1.0,6.0,0.0,0.03089519776403904,0.029826166108250618
1.0,7.0,0.0,0.033127617090940475,0.031575530767440796
1.0,8.0,0.0,0.03572661429643631,0.034146737307310104
1.0,9.0,0.0,0.030559750273823738,0.029624080285429955
1.0,10.0,0.0,0.02763090282678604,0.027026226744055748
1.0,11.0,0.0,0.024145398288965225,0.02363012172281742
1.0,12.0,0.0,0.01910369098186493,0.018680360168218613
1.0,13.0,0.0,0.018407095223665237,0.01790248230099678
1.0,14.0,0.0,0.02231008931994438,0.021483242511749268
1.0,15.0,0.0,0.02462349273264408,0.02391880564391613
1.0,16.0,0.0,0.024141404777765274,0.02363160066306591
1.0,17.0,0.0,0.022722294554114342,0.022268038243055344
1.0,18.0,0.0,0.02014501765370369,0.019700927659869194
1.0,19.0,0.0,0.020093997940421104,0.019543034955859184
1.0,20.0,0.0,0.025150250643491745,0.02414240501821041
1.0,21.0,0.0,0.03036375343799591,0.029330788180232048
1.0,22.0,0.0,0.0293632410466671,0.0286616999655962
1.0,23.0,0.0,0.028582299128174782,0.028032084926962852
1.0,24.0,0.0,0.024139201268553734,0.023698128759860992
1.0,25.0,0.0,0.019816862419247627,0.019405918195843697
1.0,26.0,0.0,0.01963033340871334,0.01908828504383564
1.0,27.0,0.0,0.021579697728157043,0.020954668521881104
1.0,28.0,0.0,0.02100331149995327,0.020521484315395355
1.0,29.0,0.0,0.018561268225312233,0.018152156844735146
1.0,30.0,0.0,0.014705363661050797,0.014389813877642155
1.0,31.0,0.0,0.010870451107621193,0.010627996176481247
1.0,32.0,0.0,0.007376980036497116,0.007195918820798397
