layer,lag,is_within_ar_order,context_normalized_attention,raw_attention
0.0,1.0,1.0,0.06580246984958649,0.030420901253819466
0.0,2.0,1.0,0.35559704899787903,0.31425896286964417
0.0,3.0,1.0,0.15073652565479279,0.09793028980493546
0.0,4.0,1.0,0.06440068036317825,0.06092488393187523
0.0,5.0,0.0,0.01570233330130577,0.015681525692343712
0.0,6.0,0.0,0.003780229017138481,0.0037754280492663383
0.0,7.0,0.0,0.0016992030432447791,0.0016969847492873669
0.0,8.0,0.0,0.0007179216481745243,0.0007169684395194054
0.0,9.0,0.0,0.00011825290130218491,0.00011809237184934318
0.0,10.0,0.0,1.1161826478200965e-05,1.1144814379804302e-05
0.0,11.0,0.0,8.941545388552186e-07,8.919864740164485e-07
0.0,12.0,0.0,8.725519506924684e-08,8.699198161821187e-08
0.0,13.0,0.0,2.5605762843383673e-08,2.5356863275760588e-08
0.0,14.0,0.0,5.462018748403352e-08,3.3917928021764965e-08
0.0,15.0,0.0,3.1976858736015856e-05,3.824913619610015e-06
0.0,16.0,0.0,0.012836851179599762,0.0015955741982907057
0.0,17.0,0.0,0.06791143864393234,0.009547356516122818
0.0,18.0,0.0,0.008390194736421108,0.0021530790254473686
0.0,19.0,0.0,0.018772639334201813,0.018443776294589043
0.0,20.0,0.0,0.05624936521053314,0.05606521666049957
0.0,21.0,0.0,0.08176202327013016,0.08089624345302582
0.0,22.0,0.0,0.0676543191075325,0.06555581837892532
0.0,23.0,0.0,0.024745386093854904,0.024638187140226364
0.0,24.0,0.0,0.0029130082111805677,0.0029126633889973164
0.0,25.0,0.0,0.00010195469076279551,0.00010191516048507765
0.0,26.0,0.0,2.678821147128474e-05,2.6754612918011844e-05
0.0,27.0,0.0,2.603613211249467e-05,2.600551670184359e-05
0.0,28.0,0.0,9.32824332267046e-06,9.316036994277965e-06
0.0,29.0,0.0,1.603456894372357e-06,1.601299459252914e-06
0.0,30.0,0.0,1.720009379369003e-07,1.7177450217786827e-07
0.0,31.0,0.0,2.638923746189903e-08,2.6353967896852737e-08
0.0,32.0,0.0,1.0026592889289532e-08,1.0012663587133375e-08
1.0,1.0,1.0,0.4606894254684448,0.4555119276046753
1.0,2.0,1.0,0.027641402557492256,0.027061767876148224
1.0,3.0,1.0,0.026056014001369476,0.025456123054027557
1.0,4.0,1.0,0.029035059735178947,0.02837548963725567
1.0,5.0,0.0,0.028091365471482277,0.027426378801465034
1.0,6.0,0.0,0.02693566121160984,0.026278771460056305
1.0,7.0,0.0,0.06676868349313736,0.0652691051363945
1.0,8.0,0.0,0.026205306872725487,0.025578876957297325
1.0,9.0,0.0,0.023345015943050385,0.022775977849960327
1.0,10.0,0.0,0.020469078794121742,0.019964080303907394
1.0,11.0,0.0,0.01750083453953266,0.017041034996509552
1.0,12.0,0.0,0.014783008955419064,0.0143809262663126
1.0,13.0,0.0,0.01658434234559536,0.016129901632666588
1.0,14.0,0.0,0.013158728368580341,0.012808733619749546
1.0,15.0,0.0,0.010260163806378841,0.009989344514906406
1.0,16.0,0.0,0.009267410263419151,0.009032142348587513
1.0,17.0,0.0,0.008084899745881557,0.007883597165346146
1.0,18.0,0.0,0.007277476601302624,0.007118599023669958
1.0,19.0,0.0,0.006160578690469265,0.006037663668394089
1.0,20.0,0.0,0.008497724309563637,0.008329569362103939
1.0,21.0,0.0,0.010534248314797878,0.010389294475317001
1.0,22.0,0.0,0.014771842397749424,0.014595858752727509
1.0,23.0,0.0,0.016507495194673538,0.01632675528526306
1.0,24.0,0.0,0.015109065920114517,0.014955893158912659
1.0,25.0,0.0,0.01600920781493187,0.015858139842748642
1.0,26.0,0.0,0.017431342974305153,0.01725965365767479
1.0,27.0,0.0,0.01843152567744255,0.018263928592205048
1.0,28.0,0.0,0.016030287370085716,0.015887999907135963
1.0,29.0,0.0,0.011300934478640556,0.011199950240552425
1.0,30.0,0.0,0.007326778490096331,0.007259732112288475
1.0,31.0,0.0,0.005042259581387043,0.004991775844246149
1.0,32.0,0.0,0.004692845046520233,0.004629553761333227
