checkpoint_label,checkpoint,train_ar_order,test_ar_order,is_diagonal,patch_size,patch_stride,median_mase_to_noisy_next_x,median_smape_percent_to_noisy_next_x,mean_wql_to_noisy_next_x,zero_mase_to_noisy_next_x,last_value_mase_to_noisy_next_x,ols_mase_to_noisy_next_x,analytic_optimum_mase_to_noisy_next_x,median_mae_to_noisy_next_x,median_mse_to_noisy_next_x,median_mse_to_conditional_mean,zero_mse_to_conditional_mean,model_mse_over_zero_mse,mase_improvement_vs_zero_percent,wql_q0.1,wql_q0.2,wql_q0.3,wql_q0.4,wql_q0.5,wql_q0.6,wql_q0.7,wql_q0.8,wql_q0.9,mase_over_matched_specialist,failure_mode
ar1,outputs_patching\patch2_stride2\ar1\patching\sanity\ar1_patch2_stride2_rope_seed7_best_model.pt,1,1,1,2,2,0.716277003288269,131.7405343055725,0.6475018858909607,0.8518586754798889,1.026525855064392,0.7051758766174316,0.6919589042663574,0.8159480094909668,1.0323010683059692,0.0757599025964737,0.6477575898170471,0.11695718242046588,15.915981851712766,0.37241384387016296,0.5880382061004639,0.7280865907669067,0.8099032640457153,0.8360186219215393,0.8078412413597107,0.7271038293838501,0.5876474380493164,0.3704639673233032,1.0,in_distribution
ar1,outputs_patching\patch2_stride2\ar1\patching\sanity\ar1_patch2_stride2_rope_seed7_best_model.pt,1,2,0,2,2,0.7330548763275146,129.3815016746521,0.6431527733802795,0.8697932362556458,1.0245176553726196,0.6192891597747803,0.6004424095153809,1.0082207918167114,1.674967885017395,0.6847964525222778,1.616495966911316,0.4236301645903501,15.720789059796916,0.36771517992019653,0.5791125297546387,0.7148948311805725,0.7963817119598389,0.8276323080062866,0.8038766980171204,0.7270593643188477,0.592954158782959,0.3787479102611542,1.133923980398063,good_transfer
ar1,outputs_patching\patch2_stride2\ar1\patching\sanity\ar1_patch2_stride2_rope_seed7_best_model.pt,1,3,0,2,2,0.7258127927780151,127.21961736679077,0.6433486938476562,0.8647536039352417,1.0335279703140259,0.5411142110824585,0.5166463851928711,1.2310901880264282,2.6239442825317383,1.5325814485549927,3.001481771469116,0.5106082812573104,16.067098249136794,0.3699641823768616,0.5828927755355835,0.7191429734230042,0.7983616590499878,0.8251361846923828,0.8004874587059021,0.7255480885505676,0.5898541212081909,0.37875062227249146,1.2536880071598615,graceful_degradation
ar1,outputs_patching\patch2_stride2\ar1\patching\sanity\ar1_patch2_stride2_rope_seed7_best_model.pt,1,4,0,2,2,0.7168985605239868,125.65593719482422,0.6204372644424438,0.8862643241882324,1.0273529291152954,0.4724936783313751,0.44289276003837585,1.429083228111267,3.5753180980682373,2.6136093139648438,5.026864528656006,0.5199283368520823,19.11007348957378,0.34530124068260193,0.5511034727096558,0.6871925592422485,0.7684816718101501,0.8008037805557251,0.7820358276367188,0.7114602327346802,0.5726581811904907,0.3648981750011444,1.2359482070751056,good_transfer
ar1,outputs_patching\patch2_stride2\ar1\patching\sanity\ar1_patch2_stride2_rope_seed7_best_model.pt,1,5,0,2,2,0.7340593338012695,124.52418804168701,0.6012870073318481,0.9181569218635559,1.082756757736206,0.43615418672561646,0.3960140347480774,1.7147657871246338,5.1778435707092285,4.157934665679932,8.175668716430664,0.5085742597817985,20.050776036042834,0.32836130261421204,0.5319464802742004,0.6674132943153381,0.7488871216773987,0.7811402678489685,0.7604719400405884,0.6883051991462708,0.5532044172286987,0.35185298323631287,1.4235385650888206,graceful_degradation
ar1,outputs_patching\patch2_stride2\ar1\patching\sanity\ar1_patch2_stride2_rope_seed7_best_model.pt,1,6,0,2,2,0.7272456884384155,123.79211187362671,0.6010624766349792,0.9250363707542419,1.0471694469451904,0.39065852761268616,0.34268826246261597,1.9821863174438477,7.175165176391602,6.128039836883545,11.452367782592773,0.5350893328974263,21.381935734543593,0.3328295350074768,0.5357357859611511,0.6675561666488647,0.7477045059204102,0.7796674370765686,0.7582184672355652,0.6850137114524841,0.5503876209259033,0.35244861245155334,1.492160723722211,graceful_degradation
ar1,outputs_patching\patch2_stride2\ar1\patching\sanity\ar1_patch2_stride2_rope_seed7_best_model.pt,1,7,0,2,2,0.7126545906066895,122.39078283309937,0.5843561291694641,0.9190888404846191,1.0607483386993408,0.36884400248527527,0.30740296840667725,2.2075328826904297,9.056442260742188,8.239667892456055,16.68950080871582,0.49370367555589334,22.460750341510032,0.3232198655605316,0.5193039774894714,0.651111364364624,0.7303277254104614,0.7595003843307495,0.7381360530853271,0.6638676524162292,0.5342368483543396,0.3395013213157654,1.3500024332282097,graceful_degradation
ar2,outputs_patching\patch2_stride2\ar2\patching\sanity\ar2_patch2_stride2_rope_seed7_best_model.pt,2,1,0,2,2,0.7406156063079834,130.24638891220093,0.6744706630706787,0.8518586754798889,1.026525855064392,0.7051758766174316,0.6919589042663574,0.8438012003898621,1.1061021089553833,0.138929083943367,0.6477575898170471,0.21447696812414993,13.058864383723916,0.3995327651500702,0.6202579736709595,0.7625428438186646,0.8428359627723694,0.8645569086074829,0.8329014182090759,0.7516187429428101,0.6090326309204102,0.3869563639163971,1.0339793165325444,good_transfer
ar2,outputs_patching\patch2_stride2\ar2\patching\sanity\ar2_patch2_stride2_rope_seed7_best_model.pt,2,2,1,2,2,0.6464762091636658,111.87584400177002,0.5491958260536194,0.8697932362556458,1.0245176553726196,0.6192891597747803,0.6004424095153809,0.8564143180847168,1.1397325992584229,0.1621614247560501,1.616495966911316,0.10031662811129463,25.67472564552613,0.3239293098449707,0.5013996958732605,0.6162969470024109,0.6835824847221375,0.7030167579650879,0.6797700524330139,0.6151090264320374,0.4995410442352295,0.32011687755584717,1.0,in_distribution
ar2,outputs_patching\patch2_stride2\ar2\patching\sanity\ar2_patch2_stride2_rope_seed7_best_model.pt,2,3,0,2,2,0.6542191505432129,110.00062227249146,0.562341034412384,0.8647536039352417,1.0335279703140259,0.5411142110824585,0.5166463851928711,1.0677255392074585,1.88350510597229,0.7903833389282227,3.001481771469116,0.26333104749836905,24.346178198500457,0.3404522240161896,0.5195819735527039,0.6340387463569641,0.6979247331619263,0.7156412601470947,0.6891137957572937,0.6259086728096008,0.5104209780693054,0.327986478805542,1.1300251404375377,good_transfer
ar2,outputs_patching\patch2_stride2\ar2\patching\sanity\ar2_patch2_stride2_rope_seed7_best_model.pt,2,4,0,2,2,0.6435806751251221,108.99674892425537,0.5406665802001953,0.8862643241882324,1.0273529291152954,0.4724936783313751,0.44289276003837585,1.233725666999817,2.5771753787994385,1.6304651498794556,5.026864528656006,0.3243503262490705,27.38276182846407,0.3231618404388428,0.49485230445861816,0.6037110686302185,0.6679075360298157,0.6913328170776367,0.6718108057975769,0.6056039929389954,0.492262601852417,0.31535637378692627,1.1095466295087728,good_transfer
ar2,outputs_patching\patch2_stride2\ar2\patching\sanity\ar2_patch2_stride2_rope_seed7_best_model.pt,2,5,0,2,2,0.6510176062583923,105.53797483444214,0.5247257947921753,0.9181569218635559,1.082756757736206,0.43615418672561646,0.3960140347480774,1.4661986827850342,3.759599208831787,2.7323715686798096,8.175668716430664,0.33420771602310095,29.095169817263788,0.3133752942085266,0.4798264503479004,0.5855833292007446,0.6472334265708923,0.6679086089134216,0.6472749710083008,0.5897042751312256,0.4800509810447693,0.3115748465061188,1.2624983109492447,graceful_degradation
ar2,outputs_patching\patch2_stride2\ar2\patching\sanity\ar2_patch2_stride2_rope_seed7_best_model.pt,2,6,0,2,2,0.6435337066650391,106.34263753890991,0.5210346579551697,0.9250363707542419,1.0471694469451904,0.39065852761268616,0.34268826246261597,1.6897635459899902,5.114090919494629,4.109909534454346,11.452367782592773,0.3588698522851558,30.431523882642104,0.3042393624782562,0.4734323024749756,0.5818244218826294,0.6436182260513306,0.6646466851234436,0.6477939486503601,0.5877136588096619,0.47917383909225464,0.30686911940574646,1.32040070741273,graceful_degradation
ar2,outputs_patching\patch2_stride2\ar2\patching\sanity\ar2_patch2_stride2_rope_seed7_best_model.pt,2,7,0,2,2,0.6371868252754211,105.36582469940186,0.5034430027008057,0.9190888404846191,1.0607483386993408,0.36884400248527527,0.30740296840667725,1.8765153884887695,6.1695170402526855,5.318449020385742,16.68950080871582,0.3186703473844028,30.6719005597496,0.29749178886413574,0.4610293507575989,0.5649926662445068,0.6246387362480164,0.6456140279769897,0.6253622770309448,0.5626676678657532,0.45760732889175415,0.29158318042755127,1.2070416382366627,good_transfer
ar3,outputs_patching\patch2_stride2\ar3\patching\sanity\ar3_patch2_stride2_rope_seed7_best_model.pt,3,1,0,2,2,0.7477864623069763,129.08878326416016,0.6779451966285706,0.8518586754798889,1.026525855064392,0.7051758766174316,0.6919589042663574,0.8523991107940674,1.1306768655776978,0.1795533448457718,0.6477575898170471,0.2771921899000595,12.21707498773599,0.39312925934791565,0.616858720779419,0.7624664306640625,0.845533013343811,0.8733662962913513,0.8452561497688293,0.7585666179656982,0.6163640022277832,0.38996607065200806,1.0439906054139032,good_transfer
ar3,outputs_patching\patch2_stride2\ar3\patching\sanity\ar3_patch2_stride2_rope_seed7_best_model.pt,3,2,0,2,2,0.6587544679641724,112.45484352111816,0.5590876340866089,0.8697932362556458,1.0245176553726196,0.6192891597747803,0.6004424095153809,0.8708111643791199,1.202911376953125,0.22665543854236603,1.616495966911316,0.1402140451828302,24.26309604337344,0.3250550627708435,0.5111910104751587,0.6277601718902588,0.6953600645065308,0.7148348689079285,0.6921044588088989,0.6254242658615112,0.5107777118682861,0.3292813301086426,1.0189925918795848,good_transfer
ar3,outputs_patching\patch2_stride2\ar3\patching\sanity\ar3_patch2_stride2_rope_seed7_best_model.pt,3,3,1,2,2,0.5789421200752258,99.88060593605042,0.4805275499820709,0.8647536039352417,1.0335279703140259,0.5411142110824585,0.5166463851928711,0.9163532853126526,1.3350824117660522,0.3166038393974304,3.001481771469116,0.1054825128064877,33.05120470841302,0.28196701407432556,0.4417761564254761,0.5402546525001526,0.5977743864059448,0.6141843199729919,0.5968114733695984,0.5382930636405945,0.43566909432411194,0.2780176103115082,1.0,in_distribution
ar3,outputs_patching\patch2_stride2\ar3\patching\sanity\ar3_patch2_stride2_rope_seed7_best_model.pt,3,4,0,2,2,0.5659627914428711,96.87954783439636,0.4571985602378845,0.8862643241882324,1.0273529291152954,0.4724936783313751,0.44289276003837585,1.042901873588562,1.797425389289856,0.8887761235237122,5.026864528656006,0.1768052666741225,36.14063254083247,0.26657000184059143,0.42415550351142883,0.5176886916160583,0.5716471672058105,0.5844025611877441,0.5631709694862366,0.5080465078353882,0.4129094183444977,0.26619598269462585,0.9757317643988123,good_transfer
ar3,outputs_patching\patch2_stride2\ar3\patching\sanity\ar3_patch2_stride2_rope_seed7_best_model.pt,3,5,0,2,2,0.5722933411598206,95.26445865631104,0.44216787815093994,0.9181569218635559,1.082756757736206,0.43615418672561646,0.3960140347480774,1.2476534843444824,2.5982818603515625,1.5670284032821655,8.175668716430664,0.19166975297481223,37.66933216619947,0.25722989439964294,0.40539827942848206,0.49370455741882324,0.548021137714386,0.568352997303009,0.5514044761657715,0.4963812232017517,0.4022299647331238,0.25678831338882446,1.1098307782094017,good_transfer
ar3,outputs_patching\patch2_stride2\ar3\patching\sanity\ar3_patch2_stride2_rope_seed7_best_model.pt,3,6,0,2,2,0.5619979500770569,94.35479044914246,0.4419015944004059,0.9250363707542419,1.0471694469451904,0.39065852761268616,0.34268826246261597,1.4327343702316284,3.6032638549804688,2.623513698577881,11.452367782592773,0.2290804616461529,39.24585369342574,0.25627973675727844,0.4086681604385376,0.49643927812576294,0.5484755635261536,0.5635476112365723,0.5470408797264099,0.49597516655921936,0.4038114547729492,0.25687673687934875,1.1531058640141991,good_transfer
ar3,outputs_patching\patch2_stride2\ar3\patching\sanity\ar3_patch2_stride2_rope_seed7_best_model.pt,3,7,0,2,2,0.5670589804649353,93.80005598068237,0.43832430243492126,0.9190888404846191,1.0607483386993408,0.36884400248527527,0.30740296840667725,1.6255296468734741,4.644311428070068,3.714775562286377,16.68950080871582,0.22258158616382318,38.30204921583694,0.24949303269386292,0.39801934361457825,0.4889569878578186,0.5428979396820068,0.5592625141143799,0.5464445352554321,0.4960745871067047,0.4051952362060547,0.2585746943950653,1.0741964108585433,good_transfer
ar4,outputs_patching\patch2_stride2\ar4\patching\sanity\ar4_patch2_stride2_rope_seed7_best_model.pt,4,1,0,2,2,0.7693169116973877,126.96280479431152,0.706046998500824,0.8518586754798889,1.026525855064392,0.7051758766174316,0.6919589042663574,0.8820599913597107,1.2170994281768799,0.2638331949710846,0.6477575898170471,0.40730235989299907,9.689607696488137,0.4164765477180481,0.6472001671791077,0.7945952415466309,0.8816226124763489,0.9037567973136902,0.8742492198944092,0.7890258431434631,0.6376248598098755,0.4098716676235199,1.0740494364130415,good_transfer
