checkpoint_label,checkpoint,train_ar_order,test_ar_order,is_diagonal,patch_size,patch_stride,median_mase_to_noisy_next_x,median_smape_percent_to_noisy_next_x,mean_wql_to_noisy_next_x,zero_mase_to_noisy_next_x,last_value_mase_to_noisy_next_x,ols_mase_to_noisy_next_x,analytic_optimum_mase_to_noisy_next_x,median_mae_to_noisy_next_x,median_mse_to_noisy_next_x,median_mse_to_conditional_mean,zero_mse_to_conditional_mean,model_mse_over_zero_mse,mase_improvement_vs_zero_percent,wql_q0.1,wql_q0.2,wql_q0.3,wql_q0.4,wql_q0.5,wql_q0.6,wql_q0.7,wql_q0.8,wql_q0.9,mase_over_matched_specialist,failure_mode
ar2,outputs_patching\patch4_stride4\ar2\patching\sanity\ar2_patch4_stride4_rope_seed7_best_model.pt,2,4,0,4,4,0.6424071192741394,108.02512168884277,0.5350883603096008,0.8862643241882324,1.0273529291152954,0.4724936783313751,0.44289276003837585,1.2247728109359741,2.5304996967315674,1.5655869245529175,5.026864528656006,0.3114440255209138,27.51517783788175,0.3064218759536743,0.48287835717201233,0.5979887843132019,0.6632537841796875,0.6863160729408264,0.6713445782661438,0.6083973050117493,0.49073296785354614,0.30846092104911804,1.1825103976250175,good_transfer
ar2,outputs_patching\patch4_stride4\ar2\patching\sanity\ar2_patch4_stride4_rope_seed7_best_model.pt,2,5,0,4,4,0.6495646834373474,104.42312955856323,0.5189417600631714,0.9181569218635559,1.082756757736206,0.43615418672561646,0.3960140347480774,1.459916114807129,3.7052693367004395,2.6789891719818115,8.175668716430664,0.32767829334838866,29.253413227126227,0.2970302104949951,0.4671485126018524,0.5794268250465393,0.6421746611595154,0.6650466322898865,0.6506807804107666,0.5894699692726135,0.47739362716674805,0.3021046221256256,1.2197504242532504,good_transfer
ar2,outputs_patching\patch4_stride4\ar2\patching\sanity\ar2_patch4_stride4_rope_seed7_best_model.pt,2,6,0,4,4,0.6421871185302734,105.34908771514893,0.5130720138549805,0.9250363707542419,1.0471694469451904,0.39065852761268616,0.34268826246261597,1.6759650707244873,4.959082126617432,3.9938604831695557,11.452367782592773,0.34873665943911564,30.577095254464776,0.2908557653427124,0.4633783996105194,0.5747928619384766,0.6366695761680603,0.6592192649841309,0.6424763202667236,0.5815615057945251,0.4712855815887451,0.29740849137306213,1.2907264651521853,graceful_degradation
ar2,outputs_patching\patch4_stride4\ar2\patching\sanity\ar2_patch4_stride4_rope_seed7_best_model.pt,2,7,0,4,4,0.6352934837341309,104.4022798538208,0.5019155144691467,0.9190888404846191,1.0607483386993408,0.36884400248527527,0.30740296840667725,1.8609062433242798,6.1552348136901855,5.285599708557129,16.68950080871582,0.31670208528926225,30.877902575865033,0.29128900170326233,0.4573097229003906,0.5642257928848267,0.6192996501922607,0.6402437090873718,0.6273391842842102,0.5695009231567383,0.45993536710739136,0.2880963683128357,1.2731820945792394,graceful_degradation
ar3,outputs_patching\patch4_stride4\ar3\patching\sanity\ar3_patch4_stride4_rope_seed7_best_model.pt,3,1,0,4,4,0.7587571144104004,128.34306955337524,0.6918330788612366,0.8518586754798889,1.026525855064392,0.7051758766174316,0.6919589042663574,0.8652549386024475,1.1684107780456543,0.20311756432056427,0.6477575898170471,0.3135703348191302,10.929226143883595,0.4000038504600525,0.6270964741706848,0.7775323390960693,0.8590405583381653,0.8865383267402649,0.8628266453742981,0.7803683876991272,0.6337088942527771,0.39938220381736755,1.056767686025113,good_transfer
ar3,outputs_patching\patch4_stride4\ar3\patching\sanity\ar3_patch4_stride4_rope_seed7_best_model.pt,3,2,0,4,4,0.6612775325775146,111.76706552505493,0.5637677907943726,0.8697932362556458,1.0245176553726196,0.6192891597747803,0.6004424095153809,0.8773964047431946,1.2124654054641724,0.24138788878917694,1.616495966911316,0.14932786331066666,23.973019677155214,0.3308744728565216,0.5135043263435364,0.6317144632339478,0.697958767414093,0.7202406525611877,0.6981281638145447,0.633502185344696,0.5190807580947876,0.32890641689300537,1.027398634129031,good_transfer
ar3,outputs_patching\patch4_stride4\ar3\patching\sanity\ar3_patch4_stride4_rope_seed7_best_model.pt,3,3,1,4,4,0.5902172923088074,101.09537839889526,0.4907359182834625,0.8647536039352417,1.0335279703140259,0.5411142110824585,0.5166463851928711,0.9374448657035828,1.4050447940826416,0.365108847618103,3.001481771469116,0.1216428668961716,31.74734518330997,0.2884500324726105,0.4482465386390686,0.5521501302719116,0.6113827228546143,0.6283208727836609,0.6061713099479675,0.5491134524345398,0.4474055767059326,0.28538233041763306,1.0,in_distribution
ar3,outputs_patching\patch4_stride4\ar3\patching\sanity\ar3_patch4_stride4_rope_seed7_best_model.pt,3,4,0,4,4,0.5757933259010315,98.13433289527893,0.46393510699272156,0.8862643241882324,1.0273529291152954,0.4724936783313751,0.44289276003837585,1.0623828172683716,1.8640811443328857,0.9527552723884583,5.026864528656006,0.18953271307734826,35.03142232105243,0.26795250177383423,0.42294612526893616,0.5223995447158813,0.5768677592277527,0.5953189134597778,0.5757883191108704,0.5212396383285522,0.42333194613456726,0.2695714235305786,1.0598911100648967,good_transfer
ar3,outputs_patching\patch4_stride4\ar3\patching\sanity\ar3_patch4_stride4_rope_seed7_best_model.pt,3,5,0,4,4,0.5796976685523987,94.9520468711853,0.4489118754863739,0.9181569218635559,1.082756757736206,0.43615418672561646,0.3960140347480774,1.2607842683792114,2.679027557373047,1.6524407863616943,8.175668716430664,0.20211689632687532,36.862898405666485,0.2592422068119049,0.40214502811431885,0.49757546186447144,0.5540396571159363,0.5743346214294434,0.5595949292182922,0.5096622705459595,0.41667017340660095,0.2669422924518585,1.0885543736978878,good_transfer
ar3,outputs_patching\patch4_stride4\ar3\patching\sanity\ar3_patch4_stride4_rope_seed7_best_model.pt,3,6,0,4,4,0.5713339447975159,94.35820579528809,0.44906988739967346,0.9250363707542419,1.0471694469451904,0.39065852761268616,0.34268826246261597,1.4583038091659546,3.7214815616607666,2.7465837001800537,11.452367782592773,0.23982671115005333,38.23659665060841,0.25613173842430115,0.4050790071487427,0.5001221299171448,0.5537978410720825,0.5736050009727478,0.5603319406509399,0.509166955947876,0.41746780276298523,0.2659265697002411,1.1483192697444116,good_transfer
