lag,true_lag,is_within_ar_order,true_lag_within_ar_order,mean_abs_delta,mean_squared_delta,mse_to_conditional_mean_after_perturb,mse_increase_to_conditional_mean
1.0,2.0,1.0,1.0,0.6765347123146057,1.1477437019348145,1.7734118700027466,1.0863924622535706
2.0,3.0,1.0,0.0,0.14210614562034607,0.07979205995798111,0.8272490501403809,0.14022964239120483
3.0,4.0,0.0,0.0,0.12878890335559845,0.05807030200958252,0.7571373581886292,0.07011795043945312
4.0,5.0,0.0,0.0,0.08983740210533142,0.027640968561172485,0.7237998843193054,0.036780476570129395
5.0,6.0,0.0,0.0,0.09305200725793839,0.03371960297226906,0.7218249440193176,0.0348055362701416
6.0,7.0,0.0,0.0,0.07454127818346024,0.02470654621720314,0.711029589176178,0.024010181427001953
7.0,8.0,0.0,0.0,0.06660602241754532,0.016572676599025726,0.7018160223960876,0.014796614646911621
8.0,9.0,0.0,0.0,0.06007770076394081,0.013886597938835621,0.7075315117835999,0.020512104034423828
9.0,10.0,0.0,0.0,0.05956561118364334,0.011473373509943485,0.7026985883712769,0.01567918062210083
10.0,11.0,0.0,0.0,0.058913204818964005,0.010980508290231228,0.6969414949417114,0.0099220871925354
11.0,12.0,0.0,0.0,0.057829368859529495,0.009676509536802769,0.6947873830795288,0.007767975330352783
12.0,13.0,0.0,0.0,0.0541064590215683,0.008603549562394619,0.6971020102500916,0.010082602500915527
13.0,14.0,0.0,0.0,0.05167557671666145,0.0076007540337741375,0.6968752145767212,0.009855806827545166
14.0,15.0,0.0,0.0,0.04732045158743858,0.0066864946857094765,0.6933050751686096,0.006285667419433594
15.0,16.0,0.0,0.0,0.05138964205980301,0.007931887172162533,0.6960813403129578,0.009061932563781738
16.0,17.0,0.0,0.0,0.05113315209746361,0.007973137311637402,0.7013627290725708,0.014343321323394775
17.0,18.0,0.0,0.0,0.05710485205054283,0.010816105641424656,0.702637791633606,0.015618383884429932
18.0,19.0,0.0,0.0,0.05035143718123436,0.007863806560635567,0.693519651889801,0.006500244140625
19.0,20.0,0.0,0.0,0.051077283918857574,0.0081951217725873,0.6979385018348694,0.01091909408569336
20.0,21.0,0.0,0.0,0.050521835684776306,0.00802948884665966,0.7021477818489075,0.015128374099731445
21.0,22.0,0.0,0.0,0.0528050921857357,0.00903459545224905,0.6935036778450012,0.006484270095825195
22.0,23.0,0.0,0.0,0.05709628388285637,0.01018502190709114,0.700408399105072,0.013388991355895996
23.0,24.0,0.0,0.0,0.05946876108646393,0.012371920980513096,0.6955112218856812,0.008491814136505127
24.0,25.0,0.0,0.0,0.06100630387663841,0.013349154032766819,0.6935518980026245,0.006532490253448486
25.0,26.0,0.0,0.0,0.05762957036495209,0.01048940047621727,0.6899610757827759,0.0029416680335998535
26.0,27.0,0.0,0.0,0.053260210901498795,0.00915894191712141,0.6995975375175476,0.012578129768371582
27.0,28.0,0.0,0.0,0.0510328970849514,0.00828340370208025,0.6905514597892761,0.0035320520401000977
28.0,29.0,0.0,0.0,0.0487850196659565,0.007313468027859926,0.6963217854499817,0.009302377700805664
29.0,30.0,0.0,0.0,0.04923025146126747,0.007231994532048702,0.6901026964187622,0.0030832886695861816
30.0,31.0,0.0,0.0,0.048577453941106796,0.007252634968608618,0.689926266670227,0.0029068589210510254
31.0,32.0,0.0,0.0,0.042793791741132736,0.005023886449635029,0.6836637258529663,-0.003355681896209717
32.0,33.0,0.0,0.0,0.03865561634302139,0.004947845824062824,0.6852434873580933,-0.0017759203910827637
