lag,true_lag,is_within_ar_order,true_lag_within_ar_order,mean_abs_delta,mean_squared_delta,mse_to_conditional_mean_after_perturb,mse_increase_to_conditional_mean
1.0,1.0,1.0,1.0,1.6659564971923828,9.492361068725586,16.830507278442383,-4.813669204711914
2.0,2.0,1.0,1.0,0.805508017539978,1.852552056312561,21.934038162231445,0.28986167907714844
3.0,3.0,1.0,1.0,0.8346025943756104,1.7565959692001343,21.520057678222656,-0.12411880493164062
4.0,4.0,1.0,1.0,0.7226109504699707,1.5374974012374878,21.00320816040039,-0.6409683227539062
5.0,5.0,1.0,1.0,0.31942465901374817,0.32797864079475403,20.86761474609375,-0.7765617370605469
6.0,6.0,1.0,1.0,0.33638522028923035,0.4461478888988495,20.303829193115234,-1.3403472900390625
7.0,7.0,0.0,0.0,0.3426364064216614,0.3914623558521271,20.330421447753906,-1.3137550354003906
8.0,8.0,0.0,0.0,0.3242238759994507,0.38818737864494324,20.622133255004883,-1.022043228149414
9.0,9.0,0.0,0.0,0.32342997193336487,0.34241607785224915,20.42002296447754,-1.2241535186767578
10.0,10.0,0.0,0.0,0.29734718799591064,0.30227142572402954,20.6931209564209,-0.9510555267333984
11.0,11.0,0.0,0.0,0.2846807837486267,0.2691571116447449,20.653608322143555,-0.9905681610107422
12.0,12.0,0.0,0.0,0.25384634733200073,0.2110610008239746,21.003276824951172,-0.640899658203125
13.0,13.0,0.0,0.0,0.22277779877185822,0.16641531884670258,21.043031692504883,-0.6011447906494141
14.0,14.0,0.0,0.0,0.20515844225883484,0.1434386670589447,20.997215270996094,-0.6469612121582031
15.0,15.0,0.0,0.0,0.18155615031719208,0.1407264769077301,21.091358184814453,-0.5528182983398438
16.0,16.0,0.0,0.0,0.15564768016338348,0.09936288744211197,21.13396644592285,-0.5102100372314453
17.0,17.0,0.0,0.0,0.14943398535251617,0.09258900582790375,21.279399871826172,-0.364776611328125
18.0,18.0,0.0,0.0,0.14098092913627625,0.08261677622795105,21.11456298828125,-0.5296134948730469
19.0,19.0,0.0,0.0,0.13597503304481506,0.07164273411035538,21.30786895751953,-0.3363075256347656
20.0,20.0,0.0,0.0,0.1333739161491394,0.07784288376569748,21.23025131225586,-0.4139251708984375
21.0,21.0,0.0,0.0,0.12883377075195312,0.06219513714313507,21.25269889831543,-0.3914775848388672
22.0,22.0,0.0,0.0,0.13794174790382385,0.09267820417881012,21.111207962036133,-0.5329685211181641
23.0,23.0,0.0,0.0,0.13442520797252655,0.07734455913305283,21.22917938232422,-0.4149971008300781
24.0,24.0,0.0,0.0,0.14537858963012695,0.12489519268274307,21.198789596557617,-0.4453868865966797
25.0,25.0,0.0,0.0,0.13341200351715088,0.07626664638519287,21.31159019470215,-0.33258628845214844
26.0,26.0,0.0,0.0,0.12928025424480438,0.09373508393764496,21.197772979736328,-0.44640350341796875
27.0,27.0,0.0,0.0,0.11640302836894989,0.055077824741601944,21.278369903564453,-0.36580657958984375
28.0,28.0,0.0,0.0,0.10097292065620422,0.049175627529621124,21.46150779724121,-0.18266868591308594
29.0,29.0,0.0,0.0,0.09063553065061569,0.03189772740006447,21.50617218017578,-0.13800430297851562
30.0,30.0,0.0,0.0,0.07684733718633652,0.02378675527870655,21.59348487854004,-0.05069160461425781
31.0,31.0,0.0,0.0,0.0681341215968132,0.01625247672200203,21.43852424621582,-0.20565223693847656
32.0,32.0,0.0,0.0,0.06331431865692139,0.013839996419847012,21.56419563293457,-0.07998085021972656
